relativePath,problemClass,statusFolder,distance,normalizedCanonicalDistance,leftCanonicalFormSize,rightCanonicalFormSize,canonicalFormSize,predicateBodyLevenshteinDistance,rawAstTreeDistance,normalizedRawAstDistance,leftRawAstSize,rightRawAstSize,rawAstSize,candidateReward,groundTruthReward,rewardGap,rewardError
cv_v2/OVERCONSTRAINED/parsed-file46_Inv3.als,cv_v2,OVERCONSTRAINED,37.0,1.193548,15.0,31.0,31.0,70.0,40.0,0.930233,28.0,43.0,43.0,0.0,1.0,1.0,1.0
cv_v2/OVERCONSTRAINED/parsed-file52_Inv3.als,cv_v2,OVERCONSTRAINED,29.0,0.90625,32.0,31.0,32.0,77.0,48.0,1.116279,31.0,43.0,43.0,0.990099,1.0,0.009901,0.009901000000000049
cv_v2/OVERCONSTRAINED/parsed-file59_Inv3.als,cv_v2,OVERCONSTRAINED,24.0,0.774194,21.0,31.0,31.0,92.0,45.0,1.046512,29.0,43.0,43.0,0.0,1.0,1.0,1.0
cv_v2/OVERCONSTRAINED/parsed-file66_Inv3.als,cv_v2,OVERCONSTRAINED,19.0,0.612903,22.0,31.0,31.0,91.0,42.0,0.976744,19.0,43.0,43.0,0.0,1.0,1.0,1.0
cv_v2/OVERCONSTRAINED/parsed-file74_Inv2.als,cv_v2,OVERCONSTRAINED,36.0,1.44,18.0,25.0,25.0,56.0,24.0,0.648649,33.0,37.0,37.0,0.990099,1.0,0.009901,0.009901000000000049
cv_v2/OVERCONSTRAINED/parsed-file7_Inv3.als,cv_v2,OVERCONSTRAINED,20.0,0.645161,17.0,31.0,31.0,85.0,35.0,0.813953,26.0,43.0,43.0,0.0,1.0,1.0,1.0
cv_v2/OVERCONSTRAINED/parsed-file86_Inv3.als,cv_v2,OVERCONSTRAINED,45.0,1.451613,18.0,31.0,31.0,91.0,47.0,1.093023,22.0,43.0,43.0,0.0,1.0,1.0,1.0
cv_v2/OVERCONSTRAINED/parsed-file8_Inv2.als,cv_v2,OVERCONSTRAINED,22.0,0.88,12.0,25.0,25.0,81.0,32.0,0.864865,24.0,37.0,37.0,0.6,1.0,0.4,0.4
cv_v2/OVERCONSTRAINED/parsed-file9_Inv3.als,cv_v2,OVERCONSTRAINED,41.0,1.051282,39.0,31.0,39.0,83.0,29.0,0.674419,42.0,43.0,43.0,0.2,1.0,0.8,0.8
cv_v2/UNDERCONSTRAINED/parsed-file103_Inv1.als,cv_v2,UNDERCONSTRAINED,5.0,0.5,9.0,10.0,10.0,36.0,19.0,1.1875,12.0,16.0,16.0,0.9,1.0,0.1,0.09999999999999998
cv_v2/UNDERCONSTRAINED/parsed-file166_Inv1.als,cv_v2,UNDERCONSTRAINED,12.0,0.857143,14.0,10.0,14.0,27.0,16.0,0.727273,22.0,16.0,22.0,0.1,1.0,0.9,0.9
cv_v2/UNDERCONSTRAINED/parsed-file170_Inv1.als,cv_v2,UNDERCONSTRAINED,12.0,1.0,12.0,10.0,12.0,25.0,14.0,0.777778,18.0,16.0,18.0,0.1,1.0,0.9,0.9
cv_v2/UNDERCONSTRAINED/parsed-file184_Inv2.als,cv_v2,UNDERCONSTRAINED,23.0,0.92,12.0,25.0,25.0,93.0,40.0,1.081081,17.0,37.0,37.0,0.0,1.0,1.0,1.0
cv_v2/UNDERCONSTRAINED/parsed-file18_Inv3.als,cv_v2,UNDERCONSTRAINED,43.0,1.387097,16.0,31.0,31.0,96.0,52.0,1.209302,19.0,43.0,43.0,0.0,1.0,1.0,1.0
cv_v2/UNDERCONSTRAINED/parsed-file210_Inv1.als,cv_v2,UNDERCONSTRAINED,3.0,0.3,10.0,10.0,10.0,7.0,3.0,0.1875,16.0,16.0,16.0,0.0,1.0,1.0,1.0
cv_v2/UNDERCONSTRAINED/parsed-file317_Inv1.als,cv_v2,UNDERCONSTRAINED,3.0,0.3,9.0,10.0,10.0,25.0,19.0,1.1875,12.0,16.0,16.0,0.1,1.0,0.9,0.9
cv_v2/UNDERCONSTRAINED/parsed-file336_Inv3.als,cv_v2,UNDERCONSTRAINED,36.0,1.16129,31.0,31.0,31.0,94.0,44.0,1.023256,27.0,43.0,43.0,0.0,1.0,1.0,1.0
cv_v2/UNDERCONSTRAINED/parsed-file355_Inv2.als,cv_v2,UNDERCONSTRAINED,24.0,0.96,10.0,25.0,25.0,92.0,40.0,1.081081,15.0,37.0,37.0,0.0,1.0,1.0,1.0
cv_v2/UNDERCONSTRAINED/parsed-file44_Inv3.als,cv_v2,UNDERCONSTRAINED,24.0,0.774194,14.0,31.0,31.0,97.0,37.0,0.860465,18.0,43.0,43.0,0.0,1.0,1.0,1.0
cv_v2/UNDERCONSTRAINED/parsed-file60_Inv2.als,cv_v2,UNDERCONSTRAINED,15.0,0.6,19.0,25.0,25.0,76.0,34.0,0.918919,25.0,37.0,37.0,0.0,1.0,1.0,1.0
cv_v2/UNDERCONSTRAINED/parsed-file81_Inv1.als,cv_v2,UNDERCONSTRAINED,2.0,0.2,10.0,10.0,10.0,8.0,4.0,0.222222,18.0,16.0,18.0,0.1,1.0,0.9,0.9
lts/BOTH/parsed-file1018_inv4.als,lts,BOTH,12.0,0.923077,13.0,5.0,13.0,68.0,42.0,1.2,25.0,35.0,35.0,0.48,1.0,0.52,0.52
lts/BOTH/parsed-file1022_inv4.als,lts,BOTH,13.0,0.866667,15.0,5.0,15.0,61.0,45.0,1.285714,28.0,35.0,35.0,0.48,1.0,0.52,0.52
lts/BOTH/parsed-file1066_inv4.als,lts,BOTH,13.0,0.866667,15.0,5.0,15.0,78.0,32.0,0.914286,20.0,35.0,35.0,0.9,1.0,0.1,0.09999999999999998
lts/BOTH/parsed-file1068_inv4.als,lts,BOTH,13.0,0.866667,15.0,5.0,15.0,67.0,42.0,1.2,27.0,35.0,35.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file106_inv4.als,lts,BOTH,9.0,0.75,12.0,5.0,12.0,70.0,35.0,1.0,22.0,35.0,35.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file1096_inv4.als,lts,BOTH,8.0,0.888889,9.0,5.0,9.0,77.0,34.0,0.971429,15.0,35.0,35.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file1104_inv1.als,lts,BOTH,8.0,0.8,10.0,7.0,10.0,29.0,16.0,1.230769,13.0,12.0,13.0,0.1,1.0,0.9,0.9
lts/BOTH/parsed-file1118_inv1.als,lts,BOTH,5.0,0.714286,4.0,7.0,7.0,29.0,11.0,0.916667,4.0,12.0,12.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file1142_inv3.als,lts,BOTH,3.0,0.333333,8.0,9.0,9.0,23.0,7.0,0.388889,15.0,18.0,18.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file1147_inv3.als,lts,BOTH,6.0,0.545455,11.0,9.0,11.0,20.0,19.0,0.904762,21.0,18.0,21.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file1206_inv5.als,lts,BOTH,15.0,0.833333,18.0,13.0,18.0,53.0,31.0,1.033333,30.0,26.0,30.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file1244_inv1.als,lts,BOTH,2.0,0.285714,6.0,7.0,7.0,24.0,13.0,1.083333,7.0,12.0,12.0,0.1,1.0,0.9,0.9
lts/BOTH/parsed-file1268_inv3.als,lts,BOTH,15.0,1.5,10.0,9.0,10.0,29.0,22.0,1.222222,16.0,18.0,18.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file1294_inv4.als,lts,BOTH,8.0,0.727273,11.0,5.0,11.0,81.0,28.0,0.8,20.0,35.0,35.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file1297_inv1.als,lts,BOTH,2.0,0.285714,7.0,7.0,7.0,4.0,2.0,0.166667,12.0,12.0,12.0,0.1,1.0,0.9,0.9
lts/BOTH/parsed-file1320_inv3.als,lts,BOTH,5.0,0.5,10.0,9.0,10.0,9.0,5.0,0.277778,18.0,18.0,18.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file1343_inv3.als,lts,BOTH,3.0,0.333333,8.0,9.0,9.0,23.0,7.0,0.388889,15.0,18.0,18.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file1367_inv4.als,lts,BOTH,8.0,0.666667,12.0,5.0,12.0,76.0,32.0,0.914286,22.0,35.0,35.0,0.12,1.0,0.88,0.88
lts/BOTH/parsed-file1376_inv4.als,lts,BOTH,8.0,0.727273,11.0,5.0,11.0,61.0,41.0,1.171429,23.0,35.0,35.0,0.12,1.0,0.88,0.88
lts/BOTH/parsed-file1417_inv4.als,lts,BOTH,9.0,0.9,10.0,5.0,10.0,73.0,36.0,1.028571,18.0,35.0,35.0,0.48,1.0,0.52,0.52
lts/BOTH/parsed-file1422_inv4.als,lts,BOTH,6.0,0.6,10.0,5.0,10.0,74.0,32.0,0.914286,20.0,35.0,35.0,0.12,1.0,0.88,0.88
lts/BOTH/parsed-file1508_inv3.als,lts,BOTH,3.0,0.333333,8.0,9.0,9.0,23.0,7.0,0.388889,15.0,18.0,18.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file1516_inv4.als,lts,BOTH,8.0,0.666667,12.0,5.0,12.0,79.0,31.0,0.885714,22.0,35.0,35.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file1525_inv5.als,lts,BOTH,15.0,0.833333,18.0,13.0,18.0,59.0,33.0,1.03125,32.0,26.0,32.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file154_inv2.als,lts,BOTH,1.0,0.25,4.0,4.0,4.0,4.0,1.0,0.25,4.0,4.0,4.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file1559_inv4.als,lts,BOTH,14.0,0.933333,15.0,5.0,15.0,66.0,47.0,1.342857,29.0,35.0,35.0,0.5,1.0,0.5,0.5
lts/BOTH/parsed-file1562_inv3.als,lts,BOTH,19.0,0.826087,23.0,9.0,23.0,59.0,23.0,0.676471,34.0,18.0,34.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file1585_inv4.als,lts,BOTH,8.0,0.727273,11.0,5.0,11.0,72.0,39.0,1.114286,23.0,35.0,35.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file1602_inv3.als,lts,BOTH,4.0,0.444444,8.0,9.0,9.0,19.0,15.0,0.833333,17.0,18.0,18.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file1604_inv7.als,lts,BOTH,4.0,0.571429,6.0,7.0,7.0,45.0,25.0,0.5,40.0,50.0,50.0,0.32,1.0,0.68,0.6799999999999999
lts/BOTH/parsed-file1606_inv7.als,lts,BOTH,8.0,1.142857,7.0,7.0,7.0,144.0,51.0,1.02,10.0,50.0,50.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file1618_inv7.als,lts,BOTH,11.0,1.0,11.0,7.0,11.0,123.0,49.0,0.98,20.0,50.0,50.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file1627_inv3.als,lts,BOTH,9.0,1.0,7.0,9.0,9.0,43.0,19.0,1.0,19.0,18.0,19.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file163_inv4.als,lts,BOTH,13.0,0.866667,15.0,5.0,15.0,60.0,45.0,1.285714,28.0,35.0,35.0,0.48,1.0,0.52,0.52
lts/BOTH/parsed-file1644_inv4.als,lts,BOTH,6.0,0.6,10.0,5.0,10.0,87.0,30.0,0.857143,15.0,35.0,35.0,0.9,1.0,0.1,0.09999999999999998
lts/BOTH/parsed-file1666_inv3.als,lts,BOTH,3.0,0.333333,7.0,9.0,9.0,22.0,10.0,0.555556,12.0,18.0,18.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file1691_inv7.als,lts,BOTH,8.0,1.142857,7.0,7.0,7.0,144.0,51.0,1.02,10.0,50.0,50.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file1708_inv1.als,lts,BOTH,3.0,0.428571,7.0,7.0,7.0,28.0,13.0,1.083333,10.0,12.0,12.0,0.1,1.0,0.9,0.9
lts/BOTH/parsed-file1729_inv4.als,lts,BOTH,15.0,0.882353,17.0,5.0,17.0,78.0,44.0,1.257143,27.0,35.0,35.0,0.5,1.0,0.5,0.5
lts/BOTH/parsed-file1741_inv4.als,lts,BOTH,7.0,0.636364,11.0,5.0,11.0,80.0,30.0,0.857143,19.0,35.0,35.0,0.2,1.0,0.8,0.8
lts/BOTH/parsed-file1744_inv5.als,lts,BOTH,17.0,1.0625,16.0,13.0,16.0,53.0,27.0,1.038462,26.0,26.0,26.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file1759_inv5.als,lts,BOTH,8.0,0.615385,9.0,13.0,13.0,32.0,12.0,0.461538,18.0,26.0,26.0,0.5,1.0,0.5,0.5
lts/BOTH/parsed-file1769_inv4.als,lts,BOTH,8.0,0.888889,9.0,5.0,9.0,73.0,34.0,0.971429,15.0,35.0,35.0,0.42,1.0,0.58,0.5800000000000001
lts/BOTH/parsed-file1791_inv3.als,lts,BOTH,6.0,0.666667,6.0,9.0,9.0,41.0,19.0,1.055556,17.0,18.0,18.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file1795_inv3.als,lts,BOTH,9.0,0.642857,14.0,9.0,14.0,31.0,25.0,0.862069,29.0,18.0,29.0,0.64,1.0,0.36,0.36
lts/BOTH/parsed-file1832_inv7.als,lts,BOTH,11.0,1.0,11.0,7.0,11.0,123.0,49.0,0.98,20.0,50.0,50.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file1853_inv1.als,lts,BOTH,3.0,0.428571,6.0,7.0,7.0,23.0,13.0,1.083333,7.0,12.0,12.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file1854_inv5.als,lts,BOTH,7.0,0.538462,9.0,13.0,13.0,55.0,29.0,1.115385,12.0,26.0,26.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file1889_inv4.als,lts,BOTH,8.0,0.888889,9.0,5.0,9.0,94.0,36.0,1.028571,12.0,35.0,35.0,0.5,1.0,0.5,0.5
lts/BOTH/parsed-file1892_inv5.als,lts,BOTH,8.0,0.615385,8.0,13.0,13.0,45.0,20.0,0.769231,15.0,26.0,26.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file1893_inv4.als,lts,BOTH,8.0,0.666667,12.0,5.0,12.0,69.0,31.0,0.885714,22.0,35.0,35.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file1967_inv4.als,lts,BOTH,7.0,0.636364,11.0,5.0,11.0,77.0,29.0,0.828571,19.0,35.0,35.0,0.35,1.0,0.65,0.65
lts/BOTH/parsed-file1969_inv4.als,lts,BOTH,13.0,0.866667,15.0,5.0,15.0,80.0,29.0,0.828571,21.0,35.0,35.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file1971_inv1.als,lts,BOTH,2.0,0.285714,7.0,7.0,7.0,4.0,2.0,0.166667,12.0,12.0,12.0,0.1,1.0,0.9,0.9
lts/BOTH/parsed-file1972_inv7.als,lts,BOTH,11.0,1.0,11.0,7.0,11.0,124.0,51.0,1.02,19.0,50.0,50.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file1986_inv1.als,lts,BOTH,8.0,0.8,10.0,7.0,10.0,29.0,16.0,1.230769,13.0,12.0,13.0,0.1,1.0,0.9,0.9
lts/BOTH/parsed-file1989_inv5.als,lts,BOTH,16.0,0.842105,19.0,13.0,19.0,55.0,31.0,1.033333,30.0,26.0,30.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file2011_inv4.als,lts,BOTH,7.0,0.7,10.0,5.0,10.0,58.0,40.0,1.142857,22.0,35.0,35.0,0.2,1.0,0.8,0.8
lts/BOTH/parsed-file2035_inv4.als,lts,BOTH,8.0,0.888889,9.0,5.0,9.0,77.0,34.0,0.971429,15.0,35.0,35.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file2074_inv1.als,lts,BOTH,2.0,0.285714,6.0,7.0,7.0,24.0,13.0,1.083333,7.0,12.0,12.0,0.1,1.0,0.9,0.9
lts/BOTH/parsed-file2092_inv5.als,lts,BOTH,17.0,1.0625,16.0,13.0,16.0,48.0,29.0,1.035714,28.0,26.0,28.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file211_inv4.als,lts,BOTH,5.0,0.833333,6.0,5.0,6.0,102.0,34.0,0.971429,7.0,35.0,35.0,0.5,1.0,0.5,0.5
lts/BOTH/parsed-file2128_inv4.als,lts,BOTH,7.0,0.636364,11.0,5.0,11.0,80.0,28.0,0.8,20.0,35.0,35.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file2164_inv4.als,lts,BOTH,8.0,0.666667,12.0,5.0,12.0,76.0,32.0,0.914286,22.0,35.0,35.0,0.12,1.0,0.88,0.88
lts/BOTH/parsed-file2165_inv4.als,lts,BOTH,7.0,0.7,10.0,5.0,10.0,73.0,30.0,0.857143,17.0,35.0,35.0,0.2,1.0,0.8,0.8
lts/BOTH/parsed-file2178_inv4.als,lts,BOTH,8.0,0.727273,11.0,5.0,11.0,71.0,37.0,1.057143,24.0,35.0,35.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file221_inv5.als,lts,BOTH,8.0,0.615385,8.0,13.0,13.0,53.0,27.0,1.038462,12.0,26.0,26.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file222_inv5.als,lts,BOTH,9.0,0.692308,7.0,13.0,13.0,46.0,18.0,0.692308,12.0,26.0,26.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file2250_inv7.als,lts,BOTH,9.0,1.125,8.0,7.0,8.0,141.0,51.0,1.02,13.0,50.0,50.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file2271_inv4.als,lts,BOTH,8.0,0.666667,12.0,5.0,12.0,76.0,32.0,0.914286,22.0,35.0,35.0,0.12,1.0,0.88,0.88
lts/BOTH/parsed-file2282_inv4.als,lts,BOTH,7.0,0.7,10.0,5.0,10.0,73.0,34.0,0.971429,20.0,35.0,35.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file2364_inv4.als,lts,BOTH,9.0,0.75,12.0,5.0,12.0,67.0,37.0,1.057143,23.0,35.0,35.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file2379_inv5.als,lts,BOTH,25.0,1.0,25.0,13.0,25.0,90.0,41.0,1.025,40.0,26.0,40.0,0.72,1.0,0.28,0.28
lts/BOTH/parsed-file2380_inv7.als,lts,BOTH,19.0,0.863636,22.0,7.0,22.0,108.0,55.0,1.1,26.0,50.0,50.0,0.6,1.0,0.4,0.4
lts/BOTH/parsed-file2381_inv4.als,lts,BOTH,7.0,0.7,10.0,5.0,10.0,71.0,34.0,0.971429,20.0,35.0,35.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file2386_inv5.als,lts,BOTH,10.0,0.769231,11.0,13.0,13.0,45.0,20.0,0.769231,21.0,26.0,26.0,0.1,1.0,0.9,0.9
lts/BOTH/parsed-file2403_inv7.als,lts,BOTH,16.0,0.941176,17.0,7.0,17.0,126.0,50.0,1.0,22.0,50.0,50.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file2410_inv1.als,lts,BOTH,2.0,0.285714,7.0,7.0,7.0,4.0,2.0,0.166667,12.0,12.0,12.0,0.1,1.0,0.9,0.9
lts/BOTH/parsed-file2421_inv1.als,lts,BOTH,8.0,0.8,10.0,7.0,10.0,29.0,16.0,1.230769,13.0,12.0,13.0,0.1,1.0,0.9,0.9
lts/BOTH/parsed-file2434_inv4.als,lts,BOTH,8.0,0.666667,12.0,5.0,12.0,67.0,41.0,1.171429,24.0,35.0,35.0,0.48,1.0,0.52,0.52
lts/BOTH/parsed-file2439_inv1.als,lts,BOTH,2.0,0.285714,6.0,7.0,7.0,27.0,13.0,1.083333,7.0,12.0,12.0,0.6,1.0,0.4,0.4
lts/BOTH/parsed-file2454_inv4.als,lts,BOTH,14.0,0.875,16.0,5.0,16.0,62.0,46.0,1.314286,29.0,35.0,35.0,0.48,1.0,0.52,0.52
lts/BOTH/parsed-file2459_inv3.als,lts,BOTH,3.0,0.333333,9.0,9.0,9.0,25.0,7.0,0.388889,14.0,18.0,18.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file250_inv3.als,lts,BOTH,5.0,0.555556,7.0,9.0,9.0,44.0,19.0,1.055556,10.0,18.0,18.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file2515_inv3.als,lts,BOTH,3.0,0.333333,8.0,9.0,9.0,23.0,7.0,0.388889,15.0,18.0,18.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file2522_inv2.als,lts,BOTH,5.0,0.714286,7.0,4.0,7.0,31.0,11.0,0.916667,12.0,4.0,12.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file2528_inv5.als,lts,BOTH,9.0,0.692308,9.0,13.0,13.0,43.0,22.0,0.846154,20.0,26.0,26.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file2536_inv3.als,lts,BOTH,3.0,0.333333,9.0,9.0,9.0,15.0,18.0,0.9,20.0,18.0,20.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file2542_inv3.als,lts,BOTH,6.0,0.545455,11.0,9.0,11.0,19.0,9.0,0.473684,19.0,18.0,19.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file2551_inv3.als,lts,BOTH,6.0,0.545455,11.0,9.0,11.0,20.0,19.0,0.904762,21.0,18.0,21.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file2557_inv5.als,lts,BOTH,7.0,0.538462,7.0,13.0,13.0,44.0,17.0,0.653846,12.0,26.0,26.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file2576_inv2.als,lts,BOTH,1.0,0.25,4.0,4.0,4.0,4.0,1.0,0.25,4.0,4.0,4.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file2583_inv1.als,lts,BOTH,4.0,0.571429,4.0,7.0,7.0,29.0,11.0,0.916667,4.0,12.0,12.0,0.1,1.0,0.9,0.9
lts/BOTH/parsed-file277_inv3.als,lts,BOTH,5.0,0.555556,7.0,9.0,9.0,44.0,19.0,1.055556,10.0,18.0,18.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file296_inv4.als,lts,BOTH,6.0,0.6,10.0,5.0,10.0,87.0,30.0,0.857143,15.0,35.0,35.0,0.9,1.0,0.1,0.09999999999999998
lts/BOTH/parsed-file306_inv1.als,lts,BOTH,1.0,0.142857,7.0,7.0,7.0,2.0,1.0,0.083333,12.0,12.0,12.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file31_inv3.als,lts,BOTH,7.0,0.777778,8.0,9.0,9.0,41.0,19.0,1.055556,12.0,18.0,18.0,0.1,1.0,0.9,0.9
lts/BOTH/parsed-file344_inv3.als,lts,BOTH,3.0,0.333333,8.0,9.0,9.0,23.0,7.0,0.388889,15.0,18.0,18.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file34_inv2.als,lts,BOTH,7.0,0.777778,9.0,4.0,9.0,43.0,16.0,0.941176,17.0,4.0,17.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file350_inv4.als,lts,BOTH,8.0,0.666667,12.0,5.0,12.0,67.0,41.0,1.171429,24.0,35.0,35.0,0.48,1.0,0.52,0.52
lts/BOTH/parsed-file357_inv4.als,lts,BOTH,6.0,0.6,10.0,5.0,10.0,53.0,40.0,1.142857,22.0,35.0,35.0,0.16,1.0,0.84,0.84
lts/BOTH/parsed-file362_inv3.als,lts,BOTH,3.0,0.333333,8.0,9.0,9.0,23.0,7.0,0.388889,15.0,18.0,18.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file367_inv4.als,lts,BOTH,7.0,0.7,10.0,5.0,10.0,68.0,37.0,1.057143,20.0,35.0,35.0,0.12,1.0,0.88,0.88
lts/BOTH/parsed-file375_inv5.als,lts,BOTH,7.0,0.538462,9.0,13.0,13.0,55.0,29.0,1.115385,12.0,26.0,26.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file376_inv5.als,lts,BOTH,13.0,1.0,10.0,13.0,13.0,54.0,25.0,0.961538,14.0,26.0,26.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file378_inv4.als,lts,BOTH,6.0,0.666667,9.0,5.0,9.0,74.0,33.0,0.942857,17.0,35.0,35.0,0.12,1.0,0.88,0.88
lts/BOTH/parsed-file3_inv4.als,lts,BOTH,7.0,0.636364,11.0,5.0,11.0,81.0,31.0,0.885714,19.0,35.0,35.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file411_inv5.als,lts,BOTH,10.0,0.769231,8.0,13.0,13.0,56.0,27.0,1.038462,12.0,26.0,26.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file461_inv5.als,lts,BOTH,8.0,0.615385,8.0,13.0,13.0,41.0,16.0,0.615385,15.0,26.0,26.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file463_inv3.als,lts,BOTH,20.0,0.869565,23.0,9.0,23.0,64.0,23.0,0.676471,34.0,18.0,34.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file464_inv5.als,lts,BOTH,10.0,0.769231,7.0,13.0,13.0,58.0,27.0,1.038462,10.0,26.0,26.0,0.3,1.0,0.7,0.7
lts/BOTH/parsed-file469_inv4.als,lts,BOTH,7.0,0.636364,11.0,5.0,11.0,81.0,28.0,0.8,20.0,35.0,35.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file476_inv4.als,lts,BOTH,10.0,0.909091,11.0,5.0,11.0,70.0,35.0,1.0,18.0,35.0,35.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file47_inv3.als,lts,BOTH,4.0,0.444444,8.0,9.0,9.0,20.0,15.0,0.833333,17.0,18.0,18.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file488_inv1.als,lts,BOTH,1.0,0.142857,7.0,7.0,7.0,2.0,1.0,0.083333,12.0,12.0,12.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file492_inv7.als,lts,BOTH,16.0,0.941176,17.0,7.0,17.0,121.0,50.0,1.0,22.0,50.0,50.0,0.9,1.0,0.1,0.09999999999999998
lts/BOTH/parsed-file503_inv1.als,lts,BOTH,3.0,0.428571,6.0,7.0,7.0,30.0,13.0,1.083333,7.0,12.0,12.0,0.1,1.0,0.9,0.9
lts/BOTH/parsed-file544_inv4.als,lts,BOTH,10.0,0.909091,11.0,5.0,11.0,71.0,40.0,1.142857,25.0,35.0,35.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file546_inv5.als,lts,BOTH,10.0,0.769231,7.0,13.0,13.0,59.0,27.0,1.038462,10.0,26.0,26.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file548_inv7.als,lts,BOTH,23.0,0.92,25.0,7.0,25.0,85.0,64.0,1.28,37.0,50.0,50.0,0.08,1.0,0.92,0.92
lts/BOTH/parsed-file554_inv1.als,lts,BOTH,2.0,0.285714,6.0,7.0,7.0,24.0,13.0,1.083333,7.0,12.0,12.0,0.1,1.0,0.9,0.9
lts/BOTH/parsed-file587_inv4.als,lts,BOTH,10.0,0.714286,14.0,5.0,14.0,76.0,37.0,1.057143,24.0,35.0,35.0,0.25,1.0,0.75,0.75
lts/BOTH/parsed-file590_inv4.als,lts,BOTH,6.0,0.666667,9.0,5.0,9.0,77.0,34.0,0.971429,17.0,35.0,35.0,0.48,1.0,0.52,0.52
lts/BOTH/parsed-file592_inv3.als,lts,BOTH,3.0,0.333333,8.0,9.0,9.0,23.0,7.0,0.388889,15.0,18.0,18.0,0.0,1.0,1.0,1.0
lts/BOTH/parsed-file592_inv4.als,lts,BOTH,6.0,0.666667,9.0,5.0,9.0,76.0,36.0,1.028571,17.0,35.0,35.0,0.2,1.0,0.8,0.8
