relativePath,problemClass,status,leftPredicate,rightPredicate,success,equivalent,distance,parseNanos,engineNanos,totalNanos,parseCpuNanos,engineCpuNanos,totalCpuNanos,rawAstNodes,representationUnits,eclasses,enodes,unions,rebuilds,rewriteApplications,iterations,slots,slotMappings,redundantSlots,estimatedBytes,error
"coursesOld/under/SuFTCZxstD5kpEWRZ_inv14.als","coursesOld","UNDERCONSTRAINED","inv14","inv14c",true,false,18,4533038,1743721407,1748268885,4535064,1649425673,1653972207,44,44,26,16,0,10,0,0,26,0,0,4288,""
"coursesOld/under/SwB7XXxuS3tovB4ps_inv10.als","coursesOld","UNDERCONSTRAINED","inv10","inv10c",true,false,14,3609028,184831218,188449526,3609847,176155505,179772062,34,24,17,17,0,0,0,0,5,0,0,3152,""
"coursesOld/under/SyPPK8WjBfyGqn72r_inv12.als","coursesOld","UNDERCONSTRAINED","inv12","inv12c",true,false,12,4363016,265888448,270268724,4365245,257225562,261601687,41,25,15,15,0,0,0,0,14,0,0,3088,""
"coursesOld/under/SyYDsvK74cwDvSpHk_inv14.als","coursesOld","UNDERCONSTRAINED","inv14","inv14c",true,false,31,4266984,3459608161,3463896686,4269945,3269872480,3274154285,76,65,36,20,0,16,0,0,39,0,0,5792,""
"coursesOld/under/Szj9nMAHG42na6EMg_inv8.als","coursesOld","UNDERCONSTRAINED","inv8","inv8c",true,false,8,3934841,199223409,203170440,3935667,190448595,194392912,32,23,14,14,0,0,0,0,8,0,0,2720,""
"coursesOld/under/T2kPSGgFKsFmxx6Gh_inv4.als","coursesOld","UNDERCONSTRAINED","inv4","inv4c",true,false,1,4730339,57003607,61760317,4734153,56884651,61635874,26,14,8,8,0,0,0,0,4,0,0,1536,""
"coursesOld/under/T2z6RWabYELit89vW_inv6.als","coursesOld","UNDERCONSTRAINED","inv6","inv6c",true,false,12,4654919,247424915,252101004,4658714,228242821,232914045,40,26,17,17,0,0,0,0,8,0,0,3248,""
"coursesOld/under/T5RGxrixwGZzKmdch_inv11.als","coursesOld","UNDERCONSTRAINED","inv11","inv11c",true,false,16,4425506,324858597,329310024,4427955,306517171,310962145,48,30,18,18,0,0,0,0,14,0,0,3616,""
"coursesOld/under/T5Ty5FX7ZDupxEeWc_inv11.als","coursesOld","UNDERCONSTRAINED","inv11","inv11c",true,false,17,4077773,316960604,321049037,4079106,297979600,302066596,51,31,17,17,0,0,0,0,15,0,0,3472,""
"coursesOld/under/T5u6yDsYRLvNm2AHw_inv9.als","coursesOld","UNDERCONSTRAINED","inv9","inv9c",true,false,30,4650329,1870499277,1875168486,4653704,1763898105,1768563159,59,43,29,21,0,8,0,0,20,0,0,4848,""
"coursesOld/under/T69mfermm5jHxfD5p_inv5.als","coursesOld","UNDERCONSTRAINED","inv5","inv5c",true,false,11,3850910,397784962,401649042,3851997,369100692,372962659,54,30,20,17,0,3,0,0,5,0,0,3344,""
"coursesOld/under/T6EbtWQ28eCLeukPj_inv13.als","coursesOld","UNDERCONSTRAINED","inv13","inv13c",true,false,35,4837921,1229256822,1234115233,4841503,1158926566,1163780439,81,57,32,32,0,0,0,0,36,0,0,6784,""
"coursesOld/under/T73xkApptqrNiu5rh_inv13.als","coursesOld","UNDERCONSTRAINED","inv13","inv13c",true,false,38,4940492,2673903542,2678868354,4943443,2518021099,2522981842,87,63,36,33,0,3,0,0,46,0,0,7472,""
"coursesOld/under/T8zdJL554XSSgHrNS_inv15.als","coursesOld","UNDERCONSTRAINED","inv15","inv15c",true,false,33,4355396,7124867672,7129237428,4356355,6750409181,6754773756,96,78,52,32,0,20,0,0,55,0,0,8672,""
"coursesOld/under/TASNkdsgPJKb8W22S_inv14.als","coursesOld","UNDERCONSTRAINED","inv14","inv14c",true,false,26,3852041,2877758859,2881620130,3852566,2726450523,2730310499,55,52,32,17,0,15,0,0,32,0,0,4976,""
