relativePath,status,raw-egraph,raw-egraph-debruijn,java-egglog,java-egglog-debruijn,slotted-egraph,canonical,typed-slotted-port-egraph
"socialMedia/correct/yAHwkpnKZPJykQaae_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/yBdMrWqPbsNLmn4ec_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/yFTieyxEJEfREbHET_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/yFZ9E5RicM7dtBcgy_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/yLigBcvdgZDy4Wb3v_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/yMQLTyxeNvasMzYDA_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/yNgrADb6DdNddWtE2_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/yPAJiRsFddfpecNDt_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/yQW5hnJpnrg3QkbqG_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/yXmrdwnxxCx4SdKAT_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/yYs6bJj6K5DcWQTHa_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/ybdm6mMStRoRNdc7u_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/yeojZZ5zmBbe7pdMw_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/yes6NcsAjxBzeEbJA_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/yhwyfFP6JpCfhQLn9_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/yihEWd8imoTKmRe2J_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/ykYCk6oxJBS4eXqB5_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/ykee7eQfymouyyLzo_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/ymyG8DvZPZdgy3ogb_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/ynxTh7EXfPtM8AgBi_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/yoMbcktk2xYy4PHLr_inv7.als","CORRECT",false,false,false,false,false,true,true
"socialMedia/correct/yqZ94Rhzn4kha6LMh_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/yqd3bQzHvKwD8Mg8E_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/yrXH5XN5EzKonESBr_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/yzbykEAswkgJW9Csb_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/z6nYQPGtPpJMN75x9_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/zCE8Cfmztcb5ZzQJS_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/zE9aqc8BZe2m8DcRG_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/zJYiHzTqCKBTTXnSm_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/zKSBJt3T8bbrTWjzi_inv7.als","CORRECT",false,false,false,false,false,true,true
"socialMedia/correct/zLw4MuxpKkhfTECdJ_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/zMHEREfsCvusR8J6p_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/zMJX4madYgvpGZEfi_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/zPNiiHRcsuK3m3xES_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/zXcN778wGdwXvjBLg_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/zayo87Ba8xgXKp5Tf_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/zdJmd4tdSmWKjExb5_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/zfvLE2m4jL9QGNT8F_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/zh3oaoL7wraCJ4wo5_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/zi6fER22EAuz27kSW_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/zkHX85ahdf6nj2Q6k_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/zm5fwizsDKoXj4d4G_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/zo35drcn6vhdNa3dh_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/zp2fx8A4ek2FSkR3z_inv7.als","CORRECT",false,false,false,false,false,true,true
"socialMedia/correct/zqp9oeA9YkzFq2xxP_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/zrPzesWSH2diTKJ5F_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/zwDwpWo9btkzXiZD3_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/zx5S4FqBkiggqPkqQ_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/zyEt5Zq5vu95Fpi8K_inv3.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/22RPNQY9iXbiMaZA2_inv8.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/22s3bAWdA7MfJCEjM_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/28e92bPfTz3FW6d9a_inv8.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/2Dau3PizK9ed9FTqd_inv1.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/2L3FWvwf9PxbrBGEX_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/2dSCXLF2SNkJ3Lao4_inv2.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/2uyCtB6DY9p9Ru8rR_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/2vXy8jGAeGYuzSpmk_inv7.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/2ygHoedKdid6QWsHf_inv7.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/39asYeYuGwbeNF6E3_inv5.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/3LsJDCzPX44QEc3E3_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/3ZdaBYpdxQKFe3odq_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/3r6GAZsgJ8J9DHDWD_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/3so52iSHR2t99GaN4_inv5.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/3tLSuoQ9x6gHf4Cne_inv1.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/3xv6cYf4ewAhtR4HW_inv9.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/4n2Z2cPik33geMsvB_inv1.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/4oqm6wPRSHBjrLjvq_inv1.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/4x5wwkJoT8qw7yBCq_inv6.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/66rJ4TargtiCXqPt2_inv6.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/6MK2GXr9Dr7zCs2gk_inv9.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/6vBMWdsnQ5Pgavg7C_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/7547evvWTGGBrixJD_inv6.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/7C8hmhxER3gabEkdp_inv7.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/7QuXfa9gXgtgBXYDt_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/7TGhrGyz5JYJNRQBL_inv1.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/7wz6kNKhzJPYy4JDM_inv1.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/8B7A8FDuYqBY9H3pi_inv8.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/8SwCS8LHpwA3dDb5M_inv6.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/8iQPvRWi4arwBrh9q_inv2.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/8vfHeQxoyrTpuWshQ_inv1.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/9Ge3x3oCjqxKXA7SF_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/AJKjdnuKSD6oqunLc_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/AX4nfZFurXu3kKLjf_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/ApdcNFqf2QTs47A5N_inv6.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/Bn9LLoifoYfYALoop_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/Buk7Pvd6bvCNwsQBL_inv1.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/CTHRBr92Sshurf5Kz_inv3.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/CTyZPkeqEjDyRhgJJ_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/CWH3hq7tsZFFK9yLM_inv8.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/CwEtLwCazr2Xekqpz_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/DeH3Gcgd6tNmN9zWs_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/Du8T6WhLhFQGAAb2b_inv10.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/DwZbX5zydjm8DrcZB_inv6.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/DxnSdcBffRFpyf94g_inv2.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/EDmbzHxg3mDNd6R99_inv6.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/EPQgszkzie4hhnPhp_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/EbYFih4wHQrCczakz_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/EqZpkjwa2HWy9nXjw_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/F4uho3jeAFre6zWn7_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/GNW5CD9rxcdCWY8Ei_inv6.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/GQdowhPW7zgmL6fDC_inv4.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/GW6PywQGmojMy6Yf6_inv8.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/H3rAc2p6dbufbqx2Q_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/HRQtYT84dXJWoqDtg_inv7.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/HvLJihNCAAm8DWSAs_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/JMx2QDGvzoeR8GGxi_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/JRk7cazCM95hsLwgd_inv9.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/KBFj8uPSbz3cpPhE7_inv8.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/KYMTcH8PvM6ZemTuk_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/KxoSdPCELdteqpwX2_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/L3Syzx7peKZtXDTbc_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/L57StopGah5igzZ6p_inv8.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/LZfJDhLpkML8FPbnX_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/LsEgmuv2TQHwBzGE4_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/LtMd4qYDq3wpn7Esy_inv5.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/M2ZfhHkSfXJdTp4Qw_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/M3mkS4iQKX423mw7b_inv2.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/MmYX89LTJ3dYckzqe_inv8.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/MoXnt6kZ5cDqHTRw3_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/MrCuzcqSZqXfrkdL7_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/N5CcyG3CeE9gBSvuC_inv8.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/N7fzdwaAoKxm5BEkg_inv4.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/NBg9pF6QBY2NussXv_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/NLAQjHmjLNaRnJfGo_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/NYebgA94dFT7Dz3nf_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/NcBdCggQEzamvJsc8_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/Nh84FsnNbxP9C2Fmm_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/NiSGA2qeCoxf5LT8J_inv2.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/NroonRq7MQR9p9vFZ_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/NyWS7xJKWoTo5Njio_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/PCbKDr2GkJXttCDmq_inv8.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/PPKyuqkdy8myq2TM9_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/PgnJzTQS3hrErNtGs_inv6.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/PhH6jP7re4JBHeLEj_inv1.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/PhjEoeNyMQqBCLj6s_inv3.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/Pp9pS8L2j6krGZmtM_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/Q4j7twQNqwMFsgkpR_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/QPiDwWKvgG3o3mttS_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/QxsT8qnPMd5D6np8f_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/RXa5XFZ2riLqYfMXF_inv8.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/RawRdjG5NPe9tLzyR_inv6.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/Rdy5GQkSyCW7kipzM_inv8.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/RiT6kF6wsdfBmPpJK_inv1.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/RtJ7k7ZEqFTNPnbBk_inv1.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/Rw2X4C7cW2dWGoZv8_inv6.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/S66HLfFeSnySymYjc_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/SLGRGvZD3RKJRb82m_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/SoMCsQjWDN3zFjRDr_inv3.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/TExxMJPxLETw7eXXK_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/TYskmi75ofLPNDT3J_inv1.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/Tyyu2kswDN4AQq2qw_inv2.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/W4ym4hpbqZN9gijfc_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/WRreZPNRPdprdn5Qs_inv2.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/Wd5NEH39yW53mcTC4_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/WrHtkXkMQuayaXtKG_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/XkSptwaTST4dJ2dp6_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/YCPt3GZaY3RM8KsNo_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/YFHBPTaJRXnxEKkPe_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/YKS2xJy6dsuA5FzZ8_inv1.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/YYBPosDuYsnCt5b54_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/YpE2Hk5qctbrYm7LK_inv8.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/ZEeQzqiNBdxR8o67B_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/ZZMAmvTNRsHNEZBXk_inv1.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/ZZMqnTRHmdjNrGf8S_inv7.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/ZqDp7RheBP6PjPDkG_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/aNfytvZ42JSQP3r9t_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/acfoQMy3KqT5fswC8_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/auyHBTx4kFZrMevmd_inv6.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/ayaxhkxak9AqLLdjq_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/bLJgZkpRjCkY7coM8_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/bPigdcLJS6exP3Tka_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/baEuqA4LkBhiuc7D8_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/bdAJYKaRKsbZJ8dtM_inv8.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/bfePjuJ3PB7A5y3di_inv3.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/bkkTjnvDTS7XwEQeF_inv8.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/bqKswHPPZgB3vu8MH_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/c8ZfqBLTCRBXiwmDx_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/cj5fafe9bcGt2fP8c_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/cmrqZLreJnpWbwS8e_inv8.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/cna6tJeGNw8jDDL6v_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/cp4Sj6wmFt9RYqfs4_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/cqctKwf4QKXsZzDFJ_inv4.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/cv7XpFRtdy9YRiYS3_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/dswpyKwmNpKmNwiBw_inv1.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/e87qqbjQ7kkkQT4KW_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/eMcCjwh36MD8xftYp_inv6.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/enpw68xjS7WmsnQi4_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/eo87YkcPhXxx2k3Gc_inv2.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/ezJ3qDWircpmnEgcc_inv8.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/fGHhxwC3ZgodowNZG_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/fwk3KkzfScivLTjmC_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/g4AeezKNEPDiiFtzh_inv6.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/g4cF25WHcvy8EkYRD_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/g5AC5bdqEDxzK9QwQ_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/gLTdsYD762PuwwnxF_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/gPrrsmhJvduxMQmgx_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/gXCnkBKjmH98WHBu2_inv1.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/gsYDhWcBBYhf6R6Yy_inv10.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/h33ZqfGbNeahoJojN_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/h65FSK8vbfHsxH2YE_inv9.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/hRHd32pLxMCAZt3Sn_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/i4AX322BZd6yjdnsr_inv6.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/iAC4r25pMQJ5MmZno_inv8.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/iJRYLtbv7vmy2CiJ7_inv6.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/ieiaCkjNqbRtWAv3J_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/iww7vLfi4sK7cNYh4_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/jEYAqNN8MvSmYPLSG_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/jSnjWoiGH33EEawqM_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/jhajR5bskJpgwho2J_inv1.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/jq5ZHuq8rpeHveZTW_inv1.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/jtPxE9iyHw2iGFxns_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/k7rczbprR72CGrPYd_inv6.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/knEhcEsKAfd6RJ2SP_inv8.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/kqiK6RaXt2TG9239D_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/n4Jmi9KJk49NYWiNj_inv10.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/n4ySDvxAwA2rRBuNe_inv8.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/nDiu2MmgCkGyjL7dz_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/nKx48KRwtComGQSFA_inv6.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/oPuoHADQW8dbbSbNY_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/oywz7tQeYWSwoGvLJ_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/pWaBzt5fYmkwP4phr_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/piqjn6ZTvxFeZx3wF_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/ppGfvPaNiD3vj5WNd_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/pvPYDCDHgJCATnzbe_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/pwg3j6Fc2DqhDFu9F_inv6.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/pyGwXg5weP8b3ub5h_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/qMYftKw7qm9J4L2Hn_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/qkP7NaxQhYGc4PsQC_inv9.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/r3iBxjnQdvp6MvAin_inv8.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/rDA4bbSkMjEdGmCbJ_inv6.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/rNamLRyLqhmRR376P_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/reGx5T5yp3q93HhDp_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/rkR4dcZDX5zNjzoS2_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/ro482jf3H6ozoZRhM_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/roj4Bs5D6isAh3xhv_inv6.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/s5TnutgC3hJL77zMX_inv6.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/sBS6FjYh5HvQ6bcrw_inv1.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/sDBhbrabXnchXF545_inv8.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/scD4ckTKrgNgSiE4x_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/si87a5Tu2o9dp45Qh_inv1.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/skfxqLk4zjjon7T5z_inv6.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/sseFfbtw6RbTYk5xY_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/svd5NCxmEnqEu7Axw_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/sxJM7qninFT25fHLH_inv2.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/tYxoPJyN9sAYD6WHE_inv6.als","CORRECT",false,true,false,true,true,true,true
"trainStationNew/correct/tZEM86Paur2EcdQuF_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/tgmtohTiXZZZvL5Df_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/twuuQw5dT6yvx7Jdo_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/u7zWyRwi39B9cRgA4_inv9.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/uCE7zFzXBsZY33HR7_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/uNGDTSyoZt9wDKdPr_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/uP6A97FaqdzWaXP98_inv9.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/ueHdJMRK7K4emSxLF_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/usr3a7ErFteM7ja7u_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/uu8so5Z2JGwhxsQdy_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/v69cRgqGbT4EZeTv2_inv6.als","CORRECT",false,false,false,false,false,true,true
"trainStationNew/correct/v6cYTWfxavWHgxfGQ_inv6.als","CORRECT",false,false,false,false,false,true,true
