elapsedNanos,threadId,stage,durationNanos,heapDeltaBytes,usedHeapBytes,activeWorkers,rawAstNodes,masgVertices,masgEdges,normalForms,quantifiers,temporalNodes,normalizedNodes,proxyBytes
428079126,50,"normalize-aci",5110,0,191320384,32,0,0,0,1,1,1,5,800
428091436,50,"normalize-saturation",11400,0,191320384,32,0,0,0,1,1,1,5,800
428093806,50,"normalize-temporal-negation",1080,0,191320384,32,0,0,0,1,1,1,5,800
428100677,50,"normalize-reachable-egraph",3420,0,191320384,32,0,0,0,1,1,1,5,800
428108667,50,"canonical-metadata",5870,0,191320384,32,0,0,0,1,1,1,5,800
428124057,50,"normalize-temporal-skeleton",13330,188240,191508624,32,0,0,0,1,0,1,7,912
428135447,50,"normalize-alpha-beta-branch",6080,214384,191938608,32,0,0,0,1,0,1,6,800
428139837,50,"normalize-nnf",2510,0,191938608,32,0,0,0,1,0,1,6,800
428146667,50,"normalize-prenex",5230,0,191938608,32,0,0,0,1,0,1,6,800
428153327,50,"normalize-post-prenex-nnf",5570,0,191938608,32,0,0,0,1,0,1,6,800
428157507,50,"normalize-aci",2760,0,191938608,32,0,0,0,1,0,1,6,800
428161027,43,"masg",198032,1031904,191938608,32,0,28,41,0,0,0,0,6328
428163367,50,"normalize-saturation",5160,0,191938608,31,0,0,0,1,0,1,6,800
428165427,50,"normalize-temporal-negation",740,0,191938608,32,0,0,0,1,0,1,6,800
428169257,50,"normalize-reachable-egraph",2000,223096,192161704,32,0,0,0,1,0,1,6,800
428172437,50,"canonical-metadata",2460,0,192161704,32,0,0,0,1,0,1,6,800
428175357,50,"canonical-prepared",0,0,192161704,31,0,0,0,2,1,2,11,2304
428205018,43,"normalize-temporal-skeleton",39681,437720,192376328,32,0,0,0,1,0,1,23,2704
428222308,50,"distance",46691,214624,192376328,32,0,0,0,2,1,2,11,2384
428223518,50,"result-bookkeeping",0,0,192376328,31,0,0,0,0,0,0,0,256
428245158,43,"normalize-alpha-beta-branch",26580,0,192376328,31,0,0,0,1,0,1,20,2368
428258228,43,"normalize-nnf",11370,0,192376328,32,0,0,0,1,0,1,19,2256
428280698,43,"normalize-prenex",21150,0,192376328,32,0,0,0,1,2,1,10,1472
428290348,43,"normalize-post-prenex-nnf",8940,0,192376328,32,0,0,0,1,2,1,10,1472
428307938,43,"normalize-aci",16130,236408,192612736,32,0,0,0,1,2,1,10,1472
428356719,43,"normalize-saturation",47891,391120,193003856,32,0,0,0,1,2,1,10,1472
428359479,43,"normalize-temporal-negation",1170,0,193003856,32,0,0,0,1,2,1,10,1472
428364549,43,"normalize-reachable-egraph",3020,0,193003856,32,0,0,0,1,2,1,10,1472
428369829,43,"canonical-metadata",4270,0,193003856,32,0,0,0,1,2,1,10,1472
428402039,43,"normalize-temporal-skeleton",30400,409288,193413144,32,0,0,0,1,0,1,20,2368
428428220,43,"normalize-alpha-beta-branch",18561,0,193630832,32,0,0,0,1,0,1,17,2032
428439030,43,"normalize-nnf",9630,214608,193845440,32,0,0,0,1,0,1,17,2032
428454240,43,"normalize-prenex",13960,0,193845440,32,0,0,0,1,1,1,12,1584
428463500,43,"normalize-post-prenex-nnf",8060,0,193845440,32,0,0,0,1,1,1,12,1584
428470120,43,"normalize-aci",5830,190456,194035896,32,0,0,0,1,1,1,11,1472
428476220,43,"normalize-saturation",5250,0,194035896,32,0,0,0,1,1,1,11,1472
428478320,43,"normalize-temporal-negation",980,0,194035896,32,0,0,0,1,1,1,11,1472
428481810,43,"normalize-reachable-egraph",1920,0,194035896,32,0,0,0,1,1,1,11,1472
428485300,43,"canonical-metadata",2940,0,194035896,32,0,0,0,1,1,1,11,1472
428487560,43,"canonical-prepared",0,0,194035896,31,0,0,0,2,3,2,21,4352
428524540,43,"distance",36650,188248,194224144,32,0,0,0,2,3,2,21,4464
428525571,43,"result-bookkeeping",0,0,194224144,31,0,0,0,0,0,0,0,256
428564911,40,"raw-ast",5266289,22973152,194224144,32,23,0,0,0,0,0,0,2208
428617961,33,"raw-ast",2800556,14824336,194876616,32,39,0,0,0,0,0,0,3744
428696412,40,"masg",125221,861904,195086048,32,0,15,18,0,0,0,0,3168
428728202,40,"normalize-temporal-skeleton",27130,229568,195315616,32,0,0,0,1,0,1,14,1696
428756153,40,"normalize-alpha-beta-branch",16820,236472,195552088,32,0,0,0,1,0,1,11,1360
428762853,40,"normalize-nnf",5620,0,195552088,32,0,0,0,1,0,1,11,1360
428779093,40,"normalize-prenex",15140,236392,195788480,32,0,0,0,1,1,1,6,912
428786553,40,"normalize-post-prenex-nnf",6500,0,195788480,32,0,0,0,1,1,1,6,912
428787093,33,"masg",156131,911864,195788480,32,0,26,34,0,0,0,0,5648
428791603,40,"normalize-aci",4020,0,195788480,32,0,0,0,1,1,1,6,912
428802163,40,"normalize-saturation",9450,0,195788480,32,0,0,0,1,1,1,6,912
428804103,40,"normalize-temporal-negation",900,0,195788480,32,0,0,0,1,1,1,6,912
428808693,40,"normalize-reachable-egraph",2730,0,195788480,32,0,0,0,1,1,1,6,912
428814253,40,"canonical-metadata",4200,204824,195993304,32,0,0,0,1,1,1,6,912
428819433,33,"normalize-temporal-skeleton",28860,204824,195993304,32,0,0,0,1,0,1,16,1920
428825133,40,"normalize-temporal-skeleton",8950,0,195993304,31,0,0,0,1,0,1,6,800
428834953,40,"normalize-alpha-beta-branch",5640,217672,196210976,32,0,0,0,1,0,1,5,688
428838383,40,"normalize-nnf",1910,0,196210976,32,0,0,0,1,0,1,5,688
428842183,40,"normalize-prenex",2840,0,196210976,32,0,0,0,1,0,1,5,688
428845794,40,"normalize-post-prenex-nnf",2870,0,196210976,32,0,0,0,1,0,1,5,688
428848654,33,"normalize-alpha-beta-branch",18851,421856,196415160,32,0,0,0,1,0,1,14,1696
428852244,40,"normalize-aci",4930,204184,196415160,32,0,0,0,1,0,1,5,688
428857674,33,"normalize-nnf",7390,0,196415160,32,0,0,0,1,0,1,13,1584
428860334,40,"normalize-saturation",7190,0,196415160,32,0,0,0,1,0,1,5,688
428862694,40,"normalize-temporal-negation",1220,0,196415160,32,0,0,0,1,0,1,5,688
428865304,40,"normalize-reachable-egraph",1480,0,196415160,32,0,0,0,1,0,1,5,688
428868094,40,"canonical-metadata",2300,0,196415160,32,0,0,0,1,0,1,5,688
428870034,40,"canonical-prepared",0,0,196415160,31,0,0,0,2,1,2,11,2304
428873764,33,"normalize-prenex",14940,217088,196632248,32,0,0,0,1,1,1,8,1136
428882214,33,"normalize-post-prenex-nnf",6330,0,196632248,32,0,0,0,1,1,1,8,1136
428889074,33,"normalize-aci",5790,0,196632248,32,0,0,0,1,1,1,8,1136
428891744,40,"distance",21530,0,196632248,32,0,0,0,2,1,2,11,2384
428892774,40,"result-bookkeeping",0,0,196632248,31,0,0,0,0,0,0,0,256
428912174,33,"normalize-saturation",22090,0,196632248,32,0,0,0,1,1,1,8,1136
428914284,33,"normalize-temporal-negation",970,0,196632248,32,0,0,0,1,1,1,8,1136
428920554,33,"normalize-reachable-egraph",4240,0,196632248,32,0,0,0,1,1,1,8,1136
428925424,33,"canonical-metadata",3860,0,196632248,32,0,0,0,1,1,1,8,1136
428960245,33,"normalize-temporal-skeleton",33151,397704,197029952,32,0,0,0,1,0,1,20,2368
428990025,33,"normalize-alpha-beta-branch",20540,0,197029952,32,0,0,0,1,0,1,18,2144
429002545,33,"normalize-nnf",11280,0,197029952,32,0,0,0,1,0,1,17,2032
429016715,38,"raw-ast",10329356,43950288,197029952,32,23,0,0,0,0,0,0,2208
429016785,33,"normalize-prenex",13240,0,197029952,32,0,0,0,1,1,1,12,1584
429027685,33,"normalize-post-prenex-nnf",10090,0,197029952,32,0,0,0,1,1,1,12,1584
429038255,33,"normalize-aci",9270,0,197029952,32,0,0,0,1,1,1,12,1584
429074126,33,"normalize-saturation",35051,581752,197611704,32,0,0,0,1,1,1,12,1584
429077876,33,"normalize-temporal-negation",1460,0,197821104,32,0,0,0,1,1,1,12,1584
429082366,33,"normalize-reachable-egraph",2440,0,197821104,32,0,0,0,1,1,1,12,1584
429086886,33,"canonical-metadata",3850,0,197821104,32,0,0,0,1,1,1,12,1584
429089046,33,"canonical-prepared",0,0,197821104,31,0,0,0,2,2,2,20,4096
429117026,35,"raw-ast",8484599,35836656,197821104,32,36,0,0,0,0,0,0,3456
429138066,33,"distance",48770,0,197821104,32,0,0,0,2,2,2,20,4272
429139626,33,"result-bookkeeping",0,0,197821104,31,0,0,0,0,0,0,0,256
429175127,38,"masg",152312,1005744,198035696,32,0,14,14,0,0,0,0,2800
429195417,38,"normalize-temporal-skeleton",15180,0,198035696,32,0,0,0,1,0,1,9,1136
429218137,38,"normalize-alpha-beta-branch",9470,217912,198253608,32,0,0,0,1,0,1,8,1024
429223047,38,"normalize-nnf",3310,0,198458432,32,0,0,0,1,0,1,8,1024
429232987,38,"normalize-prenex",8260,0,198458432,32,0,0,0,1,0,1,8,1024
429237967,38,"normalize-post-prenex-nnf",3980,0,198458432,32,0,0,0,1,0,1,8,1024
429245547,38,"normalize-aci",6840,0,198458432,32,0,0,0,1,0,1,8,1024
429258527,35,"masg",137011,873824,198694928,32,0,20,24,0,0,0,0,4224
429265277,38,"normalize-saturation",18800,236496,198694928,32,0,0,0,1,0,1,8,1024
429267328,38,"normalize-temporal-negation",820,204216,198899144,32,0,0,0,1,0,1,8,1024
429272188,38,"normalize-reachable-egraph",3280,0,198899144,32,0,0,0,1,0,1,8,1024
429278378,38,"canonical-metadata",4920,188480,199087624,32,0,0,0,1,0,1,8,1024
429281788,35,"normalize-temporal-skeleton",18141,392696,199087624,32,0,0,0,1,0,1,8,1024
429295028,38,"normalize-temporal-skeleton",14590,0,199087624,32,0,0,0,1,0,1,7,912
429296578,35,"normalize-alpha-beta-branch",7030,0,199087624,31,0,0,0,1,0,1,7,912
429302348,35,"normalize-nnf",4170,0,199087624,32,0,0,0,1,0,1,7,912
429310318,35,"normalize-prenex",6530,0,199087624,32,0,0,0,1,0,1,7,912
429311198,38,"normalize-alpha-beta-branch",11620,0,199087624,31,0,0,0,1,0,1,6,800
429316078,38,"normalize-nnf",3030,0,199087624,32,0,0,0,1,0,1,6,800
429316158,35,"normalize-post-prenex-nnf",4710,0,199087624,32,0,0,0,1,0,1,7,912
429325298,38,"normalize-prenex",7320,207688,199295312,32,0,0,0,1,0,1,6,800
429326728,35,"normalize-aci",8270,207688,199295312,31,0,0,0,1,0,1,7,912
429330008,38,"normalize-post-prenex-nnf",2850,0,199295312,32,0,0,0,1,0,1,6,800
429335378,38,"normalize-aci",3690,0,199295312,32,0,0,0,1,0,1,6,800
429346278,35,"normalize-saturation",18250,0,199295312,32,0,0,0,1,0,1,7,912
429348098,35,"normalize-temporal-negation",710,0,199295312,32,0,0,0,1,0,1,7,912
429352748,35,"normalize-reachable-egraph",2950,0,199295312,32,0,0,0,1,0,1,7,912
429358478,35,"canonical-metadata",4630,0,199295312,32,0,0,0,1,0,1,7,912
429359768,51,"raw-ast",2600474,14828896,199295312,32,33,0,0,0,0,0,0,3168
429360438,38,"normalize-saturation",24420,0,199295312,32,0,0,0,1,0,1,6,800
429363398,38,"normalize-temporal-negation",740,0,199295312,32,0,0,0,1,0,1,6,800
429366278,38,"normalize-reachable-egraph",1740,0,199295312,32,0,0,0,1,0,1,6,800
429369528,38,"canonical-metadata",2560,0,199295312,31,0,0,0,1,0,1,6,800
429371768,38,"canonical-prepared",0,0,199295312,31,0,0,0,2,0,2,14,2816
429392129,38,"distance",20031,217152,199512464,32,0,0,0,2,0,2,14,2992
429393669,38,"result-bookkeeping",0,0,199512464,31,0,0,0,0,0,0,0,256
429400809,35,"normalize-temporal-skeleton",40411,431568,199726880,31,0,0,0,1,0,1,18,2144
429435629,35,"normalize-alpha-beta-branch",23720,0,199726880,32,0,0,0,1,0,1,15,1808
429443499,35,"normalize-nnf",6380,0,199726880,32,0,0,0,1,0,1,15,1808
429460899,35,"normalize-prenex",15800,0,199726880,32,0,0,0,1,1,1,10,1360
429468789,35,"normalize-post-prenex-nnf",6470,0,199936296,32,0,0,0,1,1,1,10,1360
429476579,35,"normalize-aci",6680,0,199936296,32,0,0,0,1,1,1,10,1360
429499960,51,"masg",129322,673768,199969080,32,0,18,25,0,0,0,0,3992
429500940,35,"normalize-saturation",23511,32784,199969080,32,0,0,0,1,1,1,10,1360
429503390,35,"normalize-temporal-negation",790,0,199969080,31,0,0,0,1,1,1,10,1360
429507610,35,"normalize-reachable-egraph",2180,0,200192256,32,0,0,0,1,1,1,10,1360
429511980,35,"canonical-metadata",3570,222128,200414384,32,0,0,0,1,1,1,10,1360
429513970,35,"canonical-prepared",0,0,200414384,31,0,0,0,2,1,2,17,3456
429519740,51,"normalize-temporal-skeleton",15040,222128,200414384,32,0,0,0,1,0,1,9,1136
429532170,51,"normalize-alpha-beta-branch",6230,190600,200604984,32,0,0,0,1,0,1,8,1024
429535400,51,"normalize-nnf",2340,0,200604984,32,0,0,0,1,0,1,8,1024
429543860,51,"normalize-prenex",6930,0,200604984,32,0,0,0,1,0,1,8,1024
429547800,51,"normalize-post-prenex-nnf",3130,0,200604984,32,0,0,0,1,0,1,8,1024
429550260,35,"distance",35920,190600,200604984,32,0,0,0,2,1,2,17,3632
429551240,35,"result-bookkeeping",0,0,200604984,31,0,0,0,0,0,0,0,256
429551960,51,"normalize-aci",3250,0,200604984,31,0,0,0,1,0,1,8,1024
429560870,51,"normalize-saturation",8030,0,200819592,31,0,0,0,1,0,1,8,1024
429563070,51,"normalize-temporal-negation",1070,0,200819592,31,0,0,0,1,0,1,8,1024
429567360,51,"normalize-reachable-egraph",2610,0,200819592,32,0,0,0,1,0,1,8,1024
429571650,51,"canonical-metadata",3380,0,200819592,32,0,0,0,1,0,1,8,1024
429608451,51,"normalize-temporal-skeleton",35101,0,200819592,32,0,0,0,1,0,1,18,2144
429636581,51,"normalize-alpha-beta-branch",19570,254008,201073600,32,0,0,0,1,0,1,16,1920
429645631,51,"normalize-nnf",7910,0,201291384,32,0,0,0,1,0,1,15,1808
429660681,51,"normalize-prenex",13800,101080,201392464,32,0,0,0,1,1,1,10,1360
429667501,51,"normalize-post-prenex-nnf",5790,0,201392464,32,0,0,0,1,1,1,10,1360
429673381,51,"normalize-aci",5120,197200,201589664,32,0,0,0,1,1,1,10,1360
429689071,51,"normalize-saturation",15050,188248,201777912,32,0,0,0,1,1,1,10,1360
429690411,51,"normalize-temporal-negation",560,0,201777912,32,0,0,0,1,1,1,10,1360
429693421,51,"normalize-reachable-egraph",1530,0,201777912,32,0,0,0,1,1,1,10,1360
429696521,51,"canonical-metadata",2320,0,201777912,32,0,0,0,1,1,1,10,1360
429697971,51,"canonical-prepared",0,0,201777912,31,0,0,0,2,1,2,18,3648
429715702,51,"distance",17511,0,201777912,32,0,0,0,2,1,2,18,3696
429716322,51,"result-bookkeeping",0,0,201777912,31,0,0,0,0,0,0,0,256
430318527,44,"raw-ast",12683877,-223529192,-76283872,32,33,0,0,0,0,0,0,3168
434674467,44,"masg",163881,790624,53243344,32,0,23,32,0,0,0,0,5104
434710428,44,"normalize-temporal-skeleton",30300,0,53243344,32,0,0,0,1,0,1,21,2480
434759818,44,"normalize-alpha-beta-branch",32560,0,53486944,32,0,0,0,1,0,1,16,1920
434771508,44,"normalize-nnf",9620,0,53486944,32,0,0,0,1,0,1,16,1920
434788269,44,"normalize-prenex",16101,0,53486944,32,0,0,0,1,2,1,6,1024
434796569,44,"normalize-post-prenex-nnf",7770,0,53486944,32,0,0,0,1,2,1,6,1024
434801089,44,"normalize-aci",3670,0,53486944,32,0,0,0,1,2,1,6,1024
434811949,44,"normalize-saturation",9500,0,53486944,32,0,0,0,1,2,1,6,1024
434813749,44,"normalize-temporal-negation",1000,0,53486944,32,0,0,0,1,2,1,6,1024
434819459,44,"normalize-reachable-egraph",3510,0,53486944,32,0,0,0,1,2,1,6,1024
434824569,44,"canonical-metadata",3970,0,53486944,32,0,0,0,1,2,1,6,1024
434841179,44,"normalize-temporal-skeleton",13690,269728,53802912,32,0,0,0,1,0,1,13,1584
434865929,44,"normalize-alpha-beta-branch",19420,237664,54040576,32,0,0,0,1,0,1,10,1248
434872379,44,"normalize-nnf",5740,0,54040576,32,0,0,0,1,0,1,10,1248
434878859,44,"normalize-prenex",5810,0,54040576,32,0,0,0,1,1,1,5,800
434884309,44,"normalize-post-prenex-nnf",4960,0,54040576,32,0,0,0,1,1,1,5,800
434887509,44,"normalize-aci",2610,0,54040576,32,0,0,0,1,1,1,5,800
434890609,44,"normalize-saturation",2660,0,54040576,32,0,0,0,1,1,1,5,800
434891439,44,"normalize-temporal-negation",400,0,54040576,32,0,0,0,1,1,1,5,800
434894610,44,"normalize-reachable-egraph",2231,0,54040576,32,0,0,0,1,1,1,5,800
434897000,44,"canonical-metadata",1950,0,54040576,32,0,0,0,1,1,1,5,800
434898500,44,"canonical-prepared",0,0,54040576,31,0,0,0,2,3,2,11,2432
434952040,44,"distance",53360,663216,54703792,32,0,0,0,2,3,2,11,2544
434955270,44,"result-bookkeeping",0,0,55005088,31,0,0,0,0,0,0,0,256
435374074,32,"raw-ast",9841471,-119700640,59070320,32,10,0,0,0,0,0,0,960
435981890,47,"raw-ast",64347637,-57960696,61337152,32,60,0,0,0,0,0,0,5760
436380533,47,"masg",306202,858936,62196088,32,0,29,56,0,0,0,0,7312
436452084,47,"normalize-temporal-skeleton",65481,534344,62730432,32,0,0,0,1,0,1,31,3600
436506265,41,"raw-ast",40851029,-131472960,62730432,32,88,0,0,0,0,0,0,8448
436532875,47,"normalize-alpha-beta-branch",55411,461568,63192000,32,0,0,0,1,0,1,25,2928
436555975,47,"normalize-nnf",20860,495152,63687152,32,0,0,0,1,0,1,25,2928
436597845,47,"normalize-prenex",38700,0,63687152,32,0,0,0,1,2,1,23,2928
436635646,47,"normalize-post-prenex-nnf",35371,0,63687152,32,0,0,0,1,2,1,23,2928
436661656,47,"normalize-aci",24700,213384,63900536,32,0,0,0,1,2,1,23,2928
436892198,41,"masg",377203,2121280,65065072,32,0,33,83,0,0,0,0,9400
436897378,47,"normalize-saturation",234462,1164536,65065072,32,0,0,0,1,2,1,23,2928
436901618,47,"normalize-temporal-negation",1250,0,65065072,32,0,0,0,1,2,1,23,2928
436908248,47,"normalize-reachable-egraph",4050,0,65065072,32,0,0,0,1,2,1,23,2928
436924258,47,"canonical-metadata",15120,0,65065072,32,0,0,0,1,2,1,23,2928
436971319,47,"normalize-temporal-skeleton",44791,0,65065072,32,0,0,0,1,0,1,27,3152
437035139,47,"normalize-alpha-beta-branch",50150,257192,65322264,32,0,0,0,1,0,1,21,2480
437059930,47,"normalize-nnf",22481,213344,65535608,32,0,0,0,1,0,1,21,2480
437065510,41,"normalize-temporal-skeleton",169112,470536,65535608,32,0,0,0,1,0,1,60,6848
437101090,47,"normalize-prenex",34060,0,65535608,31,0,0,0,1,2,1,19,2480
437135960,47,"normalize-post-prenex-nnf",32580,0,65535608,32,0,0,0,1,2,1,19,2480
437143810,34,"raw-ast",32212988,-11643856,65535608,32,37,0,0,0,0,0,0,3552
437164731,47,"normalize-aci",26221,248216,65783824,31,0,0,0,1,2,1,19,2480
437233881,41,"normalize-alpha-beta-branch",107741,248216,65783824,32,0,0,0,1,0,1,52,5952
437243161,47,"normalize-saturation",77030,0,65783824,32,0,0,0,1,2,1,19,2480
437247151,47,"normalize-temporal-negation",1640,0,65783824,32,0,0,0,1,2,1,19,2480
437252351,47,"normalize-reachable-egraph",3430,0,65783824,32,0,0,0,1,2,1,19,2480
437257891,47,"canonical-metadata",4840,0,65783824,32,0,0,0,1,2,1,19,2480
437259391,47,"canonical-prepared",0,0,65783824,31,0,0,0,2,4,2,42,8448
437307132,41,"normalize-nnf",69471,248256,66032080,32,0,0,0,1,0,1,51,5840
437368863,47,"distance",109252,619048,66402872,32,0,0,0,2,4,2,42,8624
437369463,34,"masg",187952,619048,66402872,31,0,19,27,0,0,0,0,4248
437371973,47,"result-bookkeeping",0,0,66402872,31,0,0,0,0,0,0,0,256
437402633,41,"normalize-prenex",90081,1003248,67035328,32,0,0,0,1,4,1,39,4944
437410663,34,"normalize-temporal-skeleton",30550,632456,67035328,32,0,0,0,1,0,1,16,1920
437443053,34,"normalize-alpha-beta-branch",18900,0,67035328,32,0,0,0,1,0,1,15,1808
437452523,34,"normalize-nnf",7190,32784,67068112,32,0,0,0,1,0,1,15,1808
437465053,34,"normalize-prenex",10740,0,67068112,32,0,0,0,1,0,1,15,1808
437477614,34,"normalize-post-prenex-nnf",9351,248208,67316320,32,0,0,0,1,0,1,15,1808
437488164,34,"normalize-aci",8530,0,67316320,32,0,0,0,1,0,1,15,1808
437489074,41,"normalize-post-prenex-nnf",82481,280992,67316320,31,0,0,0,1,4,1,39,4944
437518974,34,"normalize-saturation",29300,213496,67529816,32,0,0,0,1,0,1,15,1808
437522594,34,"normalize-temporal-negation",1260,0,67529816,32,0,0,0,1,0,1,15,1808
437529454,34,"normalize-reachable-egraph",4710,0,67529816,32,0,0,0,1,0,1,15,1808
437537184,34,"canonical-metadata",6430,0,67529816,32,0,0,0,1,0,1,15,1808
437567264,41,"normalize-aci",74300,213496,67529816,32,0,0,0,1,4,1,37,4720
437568674,34,"normalize-temporal-skeleton",29690,0,67529816,31,0,0,0,1,0,1,13,1584
437614445,34,"normalize-alpha-beta-branch",31341,279528,67809344,32,0,0,0,1,0,1,10,1248
437625365,34,"normalize-nnf",9480,0,67809344,32,0,0,0,1,0,1,10,1248
437645395,34,"normalize-prenex",18540,0,67809344,32,0,0,0,1,1,1,5,800
437653935,34,"normalize-post-prenex-nnf",7820,0,67809344,32,0,0,0,1,1,1,5,800
437657925,34,"normalize-aci",3350,0,67809344,32,0,0,0,1,1,1,5,800
437665605,34,"normalize-saturation",6890,0,67809344,32,0,0,0,1,1,1,5,800
437666965,34,"normalize-temporal-negation",610,0,67809344,32,0,0,0,1,1,1,5,800
437671075,34,"normalize-reachable-egraph",2510,0,67809344,32,0,0,0,1,1,1,5,800
437675125,34,"canonical-metadata",3390,0,67809344,32,0,0,0,1,1,1,5,800
437677445,34,"canonical-prepared",0,0,67809344,31,0,0,0,2,1,2,20,4032
437693905,34,"distance",15950,0,67809344,32,0,0,0,2,1,2,20,4080
437694705,34,"result-bookkeeping",0,0,67809344,31,0,0,0,0,0,0,0,256
437744376,41,"normalize-saturation",174642,279528,67809344,32,0,0,0,1,4,1,37,4720
437747906,41,"normalize-temporal-negation",1270,0,67809344,32,0,0,0,1,4,1,37,4720
437759926,41,"normalize-reachable-egraph",7750,0,67809344,32,0,0,0,1,4,1,37,4720
437789196,41,"canonical-metadata",26290,0,67809344,32,0,0,0,1,4,1,37,4720
437857557,41,"normalize-temporal-skeleton",62671,248216,68057560,32,0,0,0,1,0,1,25,2928
437913098,41,"normalize-alpha-beta-branch",40161,155688,68213248,32,0,0,0,1,0,1,22,2592
437935098,41,"normalize-nnf",13170,0,68213248,32,0,0,0,1,0,1,22,2592
437960048,41,"normalize-prenex",23230,274264,68487512,32,0,0,0,1,1,1,17,2144
437977918,41,"normalize-post-prenex-nnf",15970,0,68487512,32,0,0,0,1,1,1,17,2144
437989928,41,"normalize-aci",11380,0,68487512,32,0,0,0,1,1,1,15,1920
438015158,41,"normalize-saturation",24570,248264,68735776,32,0,0,0,1,1,1,15,1920
438016698,41,"normalize-temporal-negation",560,0,68735776,32,0,0,0,1,1,1,15,1920
438021479,41,"normalize-reachable-egraph",3461,0,68735776,32,0,0,0,1,1,1,15,1920
438027949,41,"canonical-metadata",5140,0,68735776,32,0,0,0,1,1,1,15,1920
438032269,41,"canonical-prepared",0,0,68735776,31,0,0,0,2,5,2,52,10432
438048659,50,"raw-ast",9802791,-123640552,68735776,32,10,0,0,0,0,0,0,960
438087369,41,"distance",54890,747424,69483200,31,0,0,0,2,5,2,52,10608
438088259,41,"result-bookkeeping",0,0,69483200,30,0,0,0,0,0,0,0,256
438123159,32,"raw-ast",2702575,10655408,69725728,32,39,0,0,0,0,0,0,3744
438151720,31,"raw-ast",20170047,-79427120,69725728,32,76,0,0,0,0,0,0,7296
438337621,32,"masg",201111,0,69725728,32,0,22,34,0,0,0,0,5072
438370882,32,"normalize-temporal-skeleton",28161,0,69725728,32,0,0,0,1,0,1,15,1808
438397732,31,"masg",243652,0,69725728,32,0,39,72,0,0,0,0,9648
438417382,32,"normalize-alpha-beta-branch",31320,0,69725728,32,0,0,0,1,0,1,12,1472
438428572,32,"normalize-nnf",10280,213368,69939096,32,0,0,0,1,0,1,12,1472
438433312,31,"normalize-temporal-skeleton",32180,213368,69939096,32,0,0,0,1,0,1,29,3376
438452222,32,"normalize-prenex",22770,0,69939096,32,0,0,0,1,1,1,7,1024
438463253,32,"normalize-post-prenex-nnf",10371,274272,70213368,32,0,0,0,1,1,1,7,1024
438469723,32,"normalize-aci",5670,0,70213368,32,0,0,0,1,1,1,6,912
438481283,32,"normalize-saturation",10900,0,70213368,32,0,0,0,1,1,1,6,912
438483943,32,"normalize-temporal-negation",790,0,70213368,32,0,0,0,1,1,1,6,912
438489083,32,"normalize-reachable-egraph",3280,0,70213368,32,0,0,0,1,1,1,6,912
438496983,31,"normalize-alpha-beta-branch",49551,274272,70213368,32,0,0,0,1,0,1,23,2704
438497583,32,"canonical-metadata",6990,0,70213368,31,0,0,0,1,1,1,6,912
438521913,31,"normalize-nnf",23470,97032,70310400,32,0,0,0,1,0,1,23,2704
438528003,32,"normalize-temporal-skeleton",28500,97032,70310400,32,0,0,0,1,0,1,21,2480
438550023,31,"normalize-prenex",26570,0,70310400,31,0,0,0,1,2,1,13,1808
438577504,31,"normalize-post-prenex-nnf",25721,242504,70552904,32,0,0,0,1,2,1,13,1808
438598494,31,"normalize-aci",18550,0,70552904,32,0,0,0,1,2,1,13,1808
438607824,32,"normalize-alpha-beta-branch",41210,242504,70552904,32,0,0,0,1,0,1,18,2144
438622594,32,"normalize-nnf",12520,0,70552904,32,0,0,0,1,0,1,18,2144
438639494,31,"normalize-saturation",39220,0,70552904,32,0,0,0,1,2,1,13,1808
438641754,31,"normalize-temporal-negation",1150,0,70804408,32,0,0,0,1,2,1,13,1808
438644484,32,"normalize-prenex",20820,530992,71083896,31,0,0,0,1,2,1,12,1696
438650244,31,"normalize-reachable-egraph",5760,0,71083896,32,0,0,0,1,2,1,13,1808
438659654,31,"canonical-metadata",8230,0,71083896,32,0,0,0,1,2,1,13,1808
438664084,32,"normalize-post-prenex-nnf",17860,0,71083896,32,0,0,0,1,2,1,12,1696
438676575,32,"normalize-aci",10391,0,71083896,32,0,0,0,1,2,1,10,1472
438720655,31,"normalize-temporal-skeleton",58281,0,71083896,32,0,0,0,1,0,1,45,5168
438735205,32,"normalize-saturation",57350,0,71083896,31,0,0,0,1,2,1,10,1472
438745235,32,"normalize-temporal-negation",1800,0,71083896,32,0,0,0,1,2,1,10,1472
438749615,32,"normalize-reachable-egraph",2560,0,71083896,32,0,0,0,1,2,1,10,1472
438754515,32,"canonical-metadata",4390,0,71083896,32,0,0,0,1,2,1,10,1472
438758175,32,"canonical-prepared",0,0,71083896,31,0,0,0,2,3,2,16,3392
438795096,32,"distance",36641,0,71083896,32,0,0,0,2,3,2,16,3488
438796006,32,"result-bookkeeping",0,0,71083896,31,0,0,0,0,0,0,0,256
438870546,31,"normalize-alpha-beta-branch",125841,258928,71342824,32,0,0,0,1,0,1,34,3936
438889806,39,"raw-ast",16802945,-96071456,71392008,32,61,0,0,0,0,0,0,5856
438905347,31,"normalize-nnf",32081,323696,71666520,32,0,0,0,1,0,1,34,3936
438993787,31,"normalize-prenex",86670,0,71666520,32,0,0,0,1,2,1,24,3040
439042868,31,"normalize-post-prenex-nnf",46131,242512,71909032,32,0,0,0,1,2,1,24,3040
