relativePath,problemClass,status,leftPredicate,rightPredicate,success,equivalent,distance,parseNanos,engineNanos,totalNanos,parseCpuNanos,engineCpuNanos,totalCpuNanos,rawAstNodes,representationUnits,eclasses,enodes,unions,rebuilds,rewriteApplications,iterations,slots,slotMappings,redundantSlots,estimatedBytes,error
"classroom_fol/correct/FrWZZNSdLtSEQ86f2_inv6.als","classroom_fol","CORRECT","inv6","inv6c",true,false,11,9436182,247725,9703767,2248739,248119,2515388,33,43,41,43,2,1,7,1,27,65,0,11486,""
"classroom_fol/correct/FtwaXqF9boNytEq64_inv11.als","classroom_fol","CORRECT","inv11","inv11c",true,false,28,1830698,339017,2184325,1819343,339348,2171931,61,99,94,99,5,3,22,3,88,216,0,27194,""
"classroom_fol/correct/FvY2QA4iJjxcPynvR_inv11.als","classroom_fol","CORRECT","inv11","inv11c",true,false,28,2172564,2050822,4238286,2076611,563479,2653230,61,99,94,99,5,3,22,3,88,216,0,27194,""
"classroom_fol/correct/FxXncWJFPoHco4Y5o_inv9.als","classroom_fol","CORRECT","inv9","inv9c",true,false,18,4910370,333946,5249647,1820253,334289,2158682,45,59,55,59,4,3,17,3,62,163,0,16450,""
"classroom_fol/correct/FxijjJzaPtm88hrPX_inv3.als","classroom_fol","CORRECT","inv3","inv3c",true,false,13,9025424,353857,9385201,2194141,354028,2552699,25,40,37,40,3,2,9,2,15,38,0,10402,""
"classroom_fol/correct/Fzji8TtquwfQBeZq5_inv12.als","classroom_fol","CORRECT","inv12","inv12c",true,false,27,6243247,149223,6399380,2023043,149319,2178302,53,64,62,64,2,1,15,1,56,133,0,17784,""
"classroom_fol/correct/G3jepF6mgeku6ihDt_inv5.als","classroom_fol","CORRECT","inv5","inv5c",true,false,15,10704688,102282,10814590,2176392,102309,2284901,26,35,33,35,2,1,7,1,17,41,0,9318,""
"classroom_fol/correct/G4XonWgGnjJTK4aZc_inv14.als","classroom_fol","CORRECT","inv14","inv14c",true,false,36,24005858,601623,24616191,2443822,598087,3049179,79,118,112,118,6,4,33,4,168,407,0,33480,""
"classroom_fol/correct/G4mER8JZ5aEYv8f5x_inv1.als","classroom_fol","CORRECT","inv1","inv1c",true,false,9,7531063,73351,7613094,2087910,73370,2168550,19,25,23,25,2,1,4,1,7,17,0,6394,""
"classroom_fol/correct/G7Df25PJzjfSk7354_inv8.als","classroom_fol","CORRECT","inv8","inv8c",true,false,18,6579434,304276,6889230,2180483,304659,2489372,42,57,53,57,4,3,15,3,60,159,0,15840,""
"classroom_fol/correct/G8exR2S7mD8X8qsuo_inv1.als","classroom_fol","CORRECT","inv1","inv1c",true,false,9,6039043,61501,6107444,1929023,61570,1996483,19,25,23,25,2,1,4,1,7,17,0,6394,""
"classroom_fol/correct/G9NWLbvkKizSuSZ5s_inv3.als","classroom_fol","CORRECT","inv3","inv3c",true,false,13,5612885,140313,5766908,2018163,140660,2169833,25,40,37,40,3,2,9,2,15,38,0,10402,""
"classroom_fol/correct/G9WHNkenz4i3yuCti_inv3.als","classroom_fol","CORRECT","inv3","inv3c",true,false,13,12423553,103632,12534005,2220111,103669,2329320,25,33,31,33,2,1,7,1,11,27,0,8594,""
"classroom_fol/correct/G9pCLXAbwmzHspJeM_inv9.als","classroom_fol","CORRECT","inv9","inv9c",true,false,3,4793918,110833,4947981,1740974,110870,1892984,34,42,40,42,2,1,11,1,19,45,0,11040,""
"classroom_fol/correct/GABbRtHRNGxwFD6vQ_inv3.als","classroom_fol","CORRECT","inv3","inv3c",true,false,13,4788347,141423,4936010,2190332,141839,2337061,25,40,37,40,3,2,9,2,15,38,0,10402,""
"classroom_fol/correct/GCQvMMc2dnZq9t4ga_inv1.als","classroom_fol","CORRECT","inv1","inv1c",true,false,9,15084746,73721,15169348,2201439,73700,2284169,19,25,23,25,2,1,4,1,7,17,0,6394,""
"classroom_fol/correct/GDy9AWnukEdzpmzGH_inv10.als","classroom_fol","CORRECT","inv10","inv10c",true,false,13,2829737,177503,3025841,2174412,177950,2369192,45,51,49,51,2,1,11,1,48,115,0,14160,""
"classroom_fol/correct/GE9Bjshn4cFP7Hdxg_inv13.als","classroom_fol","CORRECT","inv13","inv13c",true,false,20,5620104,1546391,7177406,1914913,1547194,3467477,36,50,47,50,3,32,45,32,39,95,0,13488,""
"classroom_fol/correct/GEghdT8oiHqroG7rC_inv2.als","classroom_fol","CORRECT","inv2","inv2c",true,false,9,3346888,75381,3428839,1917874,75430,1998424,17,25,23,25,2,1,3,1,7,17,0,6346,""
"classroom_fol/correct/GHjCvgtC5dS4fsWH4_inv6.als","classroom_fol","CORRECT","inv6","inv6c",true,false,11,5871499,107223,5991072,2110513,107329,2229302,33,43,41,43,2,1,7,1,27,65,0,11486,""
"classroom_fol/correct/GJ6yaguZXuZis2dgN_inv11.als","classroom_fol","CORRECT","inv11","inv11c",true,false,28,8478802,1165684,9672537,1999533,1165525,3191208,61,99,94,99,5,3,22,3,88,216,0,27194,""
"classroom_fol/correct/GJmSKhsJbSu2EuPBo_inv3.als","classroom_fol","CORRECT","inv3","inv3c",true,false,13,13622787,124803,13753580,1830033,124910,1959893,25,40,37,40,3,2,9,2,15,38,0,10402,""
"classroom_fol/correct/GKm6vj8KJL6oeo5x2_inv13.als","classroom_fol","CORRECT","inv13","inv13c",true,false,14,4632114,81962,4720656,1480464,82059,1568553,36,40,38,40,2,1,17,1,0,0,0,10190,""
"classroom_fol/correct/GNFRix8BREHhwovP8_inv3.als","classroom_fol","CORRECT","inv3","inv3c",true,false,13,16873593,164644,17044217,2099503,164819,2269132,27,50,46,50,4,3,12,3,20,51,0,12958,""
"classroom_fol/correct/GPeKgzzPtPkh9mz3C_inv10.als","classroom_fol","CORRECT","inv10","inv10c",true,false,13,19559518,159313,19732321,2548970,159319,2720419,45,51,49,51,2,1,11,1,48,115,0,14160,""
"classroom_fol/correct/GQBFHoso2w8oiDoLK_inv8.als","classroom_fol","CORRECT","inv8","inv8c",true,false,18,1678644,248535,1932199,1679324,248749,1932063,42,57,53,57,4,3,15,3,60,159,0,15840,""
"classroom_fol/correct/GRSuLtEunFAkAWM97_inv14.als","classroom_fol","CORRECT","inv14","inv14c",true,false,29,1593742,1542672,3144154,1594494,1034076,2634280,73,110,104,110,6,4,32,4,162,395,0,31516,""
