elapsedNanos,threadId,stage,durationNanos,heapDeltaBytes,usedHeapBytes,activeWorkers,rawAstNodes,masgVertices,masgEdges,normalForms,quantifiers,temporalNodes,normalizedNodes,proxyBytes
632740575,33,"normalize-alpha-beta-branch",10830,0,190622128,8,0,0,0,1,0,1,18,2144
632746415,33,"normalize-nnf",4970,0,190622128,8,0,0,0,1,0,1,17,2032
632756595,33,"normalize-prenex",9620,0,190622128,8,0,0,0,1,1,1,12,1584
632762225,33,"normalize-post-prenex-nnf",5160,0,190622128,8,0,0,0,1,1,1,12,1584
632767335,33,"normalize-aci",4220,0,190622128,8,0,0,0,1,1,1,12,1584
632780455,33,"normalize-saturation",12340,0,190622128,8,0,0,0,1,1,1,12,1584
632781155,33,"normalize-temporal-negation",280,0,190622128,8,0,0,0,1,1,1,12,1584
632784525,33,"normalize-reachable-egraph",2090,0,190622128,8,0,0,0,1,1,1,12,1584
632785005,29,"raw-ast",4683623,27737272,190622128,8,33,0,0,0,0,0,0,3168
632786975,33,"canonical-metadata",2160,0,190622128,7,0,0,0,1,1,1,12,1584
632788716,33,"canonical-prepared",0,0,190622128,6,0,0,0,2,2,2,24,4864
632800266,33,"distance",11450,0,190622128,8,0,0,0,2,2,2,24,4944
632800876,33,"result-bookkeeping",0,0,190622128,7,0,0,0,0,0,0,0,256
632886956,29,"masg",94670,850384,191472512,8,0,20,28,0,0,0,0,4448
632916517,29,"normalize-temporal-skeleton",25321,0,191472512,8,0,0,0,1,0,1,23,2704
632949717,29,"normalize-alpha-beta-branch",23140,0,191472512,8,0,0,0,1,0,1,20,2368
632959137,29,"normalize-nnf",8400,0,191472512,8,0,0,0,1,0,1,19,2256
632976307,29,"normalize-prenex",16280,0,191472512,8,0,0,0,1,2,1,10,1472
632983967,29,"normalize-post-prenex-nnf",7090,0,191472512,8,0,0,0,1,2,1,10,1472
632990407,29,"normalize-aci",5830,0,191472512,8,0,0,0,1,2,1,10,1472
633011808,29,"normalize-saturation",20771,0,191472512,8,0,0,0,1,2,1,10,1472
633012888,29,"normalize-temporal-negation",520,0,191472512,8,0,0,0,1,2,1,10,1472
633017468,29,"normalize-reachable-egraph",3730,0,191472512,8,0,0,0,1,2,1,10,1472
633024058,29,"canonical-metadata",5200,0,191472512,8,0,0,0,1,2,1,10,1472
633032548,29,"normalize-temporal-skeleton",7100,0,191472512,8,0,0,0,1,0,1,7,912
633038258,29,"normalize-alpha-beta-branch",3060,0,191472512,8,0,0,0,1,0,1,6,800
633041658,29,"normalize-nnf",1600,0,191472512,8,0,0,0,1,0,1,6,800
633045158,29,"normalize-prenex",3020,0,191472512,8,0,0,0,1,0,1,6,800
633047288,29,"normalize-post-prenex-nnf",1800,0,191472512,8,0,0,0,1,0,1,6,800
633055038,29,"normalize-aci",7220,0,191472512,8,0,0,0,1,0,1,6,800
633057888,29,"normalize-saturation",2430,0,191472512,8,0,0,0,1,0,1,6,800
633058818,29,"normalize-temporal-negation",450,0,191472512,8,0,0,0,1,0,1,6,800
633062268,29,"normalize-reachable-egraph",2790,0,191472512,8,0,0,0,1,0,1,6,800
633065608,29,"canonical-metadata",2790,0,191472512,8,0,0,0,1,0,1,6,800
633066858,29,"canonical-prepared",0,0,191472512,7,0,0,0,2,2,2,16,3328
633080828,29,"distance",13840,871408,192343920,8,0,0,0,2,2,2,16,3440
633081238,29,"result-bookkeeping",0,0,192343920,7,0,0,0,0,0,0,0,256
633149959,30,"raw-ast",2994878,17657032,192376704,8,67,0,0,0,0,0,0,6432
633226650,31,"raw-ast",1814297,9614376,192719280,8,46,0,0,0,0,0,0,4416
633290660,30,"masg",134301,2018920,194395624,8,0,29,62,0,0,0,0,7648
633302750,26,"raw-ast",2703965,18453560,194395624,8,40,0,0,0,0,0,0,3840
633344341,30,"normalize-temporal-skeleton",49951,0,194395624,8,0,0,0,1,0,1,40,4608
633350201,31,"masg",114741,858272,194395624,7,0,28,38,0,0,0,0,6160
633379371,26,"masg",72531,0,194395624,8,0,26,36,0,0,0,0,5760
633384581,31,"normalize-temporal-skeleton",30540,0,194395624,8,0,0,0,1,0,1,20,2368
633398151,26,"normalize-temporal-skeleton",16130,0,194395624,8,0,0,0,1,0,1,16,1920
633410981,30,"normalize-alpha-beta-branch",48310,0,194395624,8,0,0,0,1,0,1,35,4048
633415341,31,"normalize-alpha-beta-branch",21150,0,194395624,8,0,0,0,1,0,1,17,2032
633415361,26,"normalize-alpha-beta-branch",11060,0,194395624,8,0,0,0,1,0,1,13,1584
633422461,26,"normalize-nnf",4920,420808,194816432,8,0,0,0,1,0,1,13,1584
633426261,31,"normalize-nnf",8670,420808,194816432,8,0,0,0,1,0,1,17,2032
633435012,26,"normalize-prenex",11991,0,194816432,8,0,0,0,1,1,1,12,1584
633438472,30,"normalize-nnf",24371,420808,194816432,8,0,0,0,1,0,1,34,3936
633441752,26,"normalize-post-prenex-nnf",6290,0,194816432,8,0,0,0,1,1,1,12,1584
633441772,31,"normalize-prenex",14451,0,194816432,8,0,0,0,1,1,1,12,1584
633450282,26,"normalize-aci",4410,0,194816432,8,0,0,0,1,1,1,12,1584
633451962,31,"normalize-post-prenex-nnf",8700,0,194816432,8,0,0,0,1,1,1,12,1584
633457902,31,"normalize-aci",5220,0,194816432,8,0,0,0,1,1,1,11,1472
633464942,26,"normalize-saturation",13670,0,194816432,8,0,0,0,1,1,1,12,1584
633465802,31,"normalize-saturation",7310,0,194816432,7,0,0,0,1,1,1,11,1472
633467552,26,"normalize-temporal-negation",600,0,194816432,8,0,0,0,1,1,1,12,1584
633467702,31,"normalize-temporal-negation",630,0,194816432,7,0,0,0,1,1,1,11,1472
633468562,30,"normalize-prenex",27090,0,194816432,6,0,0,0,1,3,1,27,3488
633473532,26,"normalize-reachable-egraph",4300,0,194816432,8,0,0,0,1,1,1,12,1584
633477312,31,"normalize-reachable-egraph",7890,0,194816432,8,0,0,0,1,1,1,11,1472
633491202,30,"normalize-post-prenex-nnf",20030,0,194816432,8,0,0,0,1,3,1,27,3488
633492412,26,"canonical-metadata",17600,0,194816432,7,0,0,0,1,1,1,12,1584
633493952,31,"canonical-metadata",15420,0,194816432,8,0,0,0,1,1,1,11,1472
633499922,32,"raw-ast",1420283,8372208,194816432,8,61,0,0,0,0,0,0,5856
633511172,30,"normalize-aci",18190,853048,195669480,7,0,0,0,1,3,1,26,3376
633516392,26,"normalize-temporal-skeleton",22150,853048,195669480,8,0,0,0,1,0,1,22,2592
633527582,31,"normalize-temporal-skeleton",31410,853048,195669480,8,0,0,0,1,0,1,20,2368
633533142,26,"normalize-alpha-beta-branch",11250,0,195669480,7,0,0,0,1,0,1,18,2144
633539853,26,"normalize-nnf",6141,741280,196410760,8,0,0,0,1,0,1,18,2144
633549123,31,"normalize-alpha-beta-branch",14631,741280,196410760,8,0,0,0,1,0,1,17,2032
633551483,26,"normalize-prenex",10720,0,196410760,8,0,0,0,1,2,1,9,1360
633559023,31,"normalize-nnf",8570,0,196410760,8,0,0,0,1,0,1,17,2032
633559423,26,"normalize-post-prenex-nnf",6240,0,196410760,7,0,0,0,1,2,1,9,1360
633564803,26,"normalize-aci",3810,0,196410760,8,0,0,0,1,2,1,9,1360
633571763,31,"normalize-prenex",10850,0,196410760,8,0,0,0,1,1,1,12,1584
633572013,26,"normalize-saturation",6890,0,196410760,7,0,0,0,1,2,1,9,1360
633572703,26,"normalize-temporal-negation",280,0,196410760,8,0,0,0,1,2,1,9,1360
633575363,26,"normalize-reachable-egraph",2050,0,196410760,8,0,0,0,1,2,1,9,1360
633577343,26,"canonical-metadata",1670,0,196410760,8,0,0,0,1,2,1,9,1360
633578373,26,"canonical-prepared",0,0,196410760,7,0,0,0,2,3,2,21,4352
633580593,31,"normalize-post-prenex-nnf",8090,0,196410760,8,0,0,0,1,1,1,12,1584
633581653,30,"normalize-saturation",68991,741280,196410760,7,0,0,0,1,3,1,26,3376
633585313,30,"normalize-temporal-negation",1430,0,196410760,8,0,0,0,1,3,1,26,3376
633587553,31,"normalize-aci",5350,0,196410760,8,0,0,0,1,1,1,11,1472
633590563,26,"distance",12050,0,196410760,8,0,0,0,2,3,2,21,4448
633591163,26,"result-bookkeeping",0,0,196410760,7,0,0,0,0,0,0,0,256
633593193,30,"normalize-reachable-egraph",6540,0,196410760,7,0,0,0,1,3,1,26,3376
633595973,31,"normalize-saturation",7000,0,196410760,8,0,0,0,1,1,1,11,1472
633598013,31,"normalize-temporal-negation",750,0,196410760,8,0,0,0,1,1,1,11,1472
633604753,31,"normalize-reachable-egraph",5640,0,196410760,8,0,0,0,1,1,1,11,1472
633606063,30,"canonical-metadata",10810,0,196410760,8,0,0,0,1,3,1,26,3376
633610193,31,"canonical-metadata",4700,0,196410760,8,0,0,0,1,1,1,11,1472
633612043,32,"masg",100361,741280,196410760,7,0,33,59,0,0,0,0,8056
633612203,31,"canonical-prepared",0,0,196410760,7,0,0,0,2,2,2,22,4480
633634033,31,"distance",21550,0,196410760,8,0,0,0,2,2,2,22,4560
633635123,31,"result-bookkeeping",0,0,196410760,7,0,0,0,0,0,0,0,256
633640443,30,"normalize-temporal-skeleton",30650,0,196410760,8,0,0,0,1,0,1,24,2816
633646104,32,"normalize-temporal-skeleton",30161,0,196410760,7,0,0,0,1,0,1,41,4720
633684984,32,"normalize-alpha-beta-branch",27750,502824,196913584,8,0,0,0,1,0,1,34,3936
633696994,32,"normalize-nnf",10520,0,196913584,8,0,0,0,1,0,1,34,3936
633721114,30,"normalize-alpha-beta-branch",73930,502824,196913584,8,0,0,0,1,0,1,21,2480
633725564,32,"normalize-prenex",27260,0,196913584,8,0,0,0,1,4,1,18,2592
633728374,30,"normalize-nnf",5910,0,196913584,8,0,0,0,1,0,1,21,2480
633735844,32,"normalize-post-prenex-nnf",9680,0,196913584,8,0,0,0,1,4,1,18,2592
633738314,30,"normalize-prenex",9290,881632,197795216,8,0,0,0,1,1,1,16,2032
633745194,32,"normalize-aci",8610,881632,197795216,8,0,0,0,1,4,1,17,2480
633751655,30,"normalize-post-prenex-nnf",6811,0,197795216,8,0,0,0,1,1,1,16,2032
633757555,30,"normalize-aci",5320,0,197795216,8,0,0,0,1,1,1,15,1920
633766035,30,"normalize-saturation",8060,0,197795216,8,0,0,0,1,1,1,15,1920
633766825,30,"normalize-temporal-negation",330,0,197795216,8,0,0,0,1,1,1,15,1920
633768275,32,"normalize-saturation",22551,0,197795216,8,0,0,0,1,4,1,17,2480
633769225,32,"normalize-temporal-negation",400,0,197795216,8,0,0,0,1,4,1,17,2480
633770525,30,"normalize-reachable-egraph",2840,0,197795216,8,0,0,0,1,1,1,15,1920
633773355,32,"normalize-reachable-egraph",3340,0,197795216,8,0,0,0,1,4,1,17,2480
633774495,30,"canonical-metadata",3350,0,197795216,8,0,0,0,1,1,1,15,1920
633775595,30,"canonical-prepared",0,0,197795216,7,0,0,0,2,4,2,41,8256
633778425,32,"canonical-metadata",4230,0,197795216,8,0,0,0,1,4,1,17,2480
633796135,32,"normalize-temporal-skeleton",16800,0,197795216,8,0,0,0,1,0,1,20,2368
633803065,30,"distance",27340,818128,198613344,8,0,0,0,2,4,2,41,8400
633803385,30,"result-bookkeeping",0,0,198613344,7,0,0,0,0,0,0,0,256
633812805,32,"normalize-alpha-beta-branch",11470,0,198613344,8,0,0,0,1,0,1,18,2144
633817895,32,"normalize-nnf",4340,0,198613344,8,0,0,0,1,0,1,17,2032
633827775,32,"normalize-prenex",9240,0,198613344,8,0,0,0,1,1,1,12,1584
633833705,32,"normalize-post-prenex-nnf",4950,0,198613344,8,0,0,0,1,1,1,12,1584
633838185,32,"normalize-aci",4000,0,198613344,8,0,0,0,1,1,1,12,1584
633852675,32,"normalize-saturation",14070,397392,199010736,8,0,0,0,1,1,1,12,1584
633853386,32,"normalize-temporal-negation",271,0,199010736,8,0,0,0,1,1,1,12,1584
633855776,32,"normalize-reachable-egraph",1960,0,199010736,8,0,0,0,1,1,1,12,1584
633858566,32,"canonical-metadata",2530,0,199010736,8,0,0,0,1,1,1,12,1584
633859386,32,"canonical-prepared",0,0,199010736,7,0,0,0,2,5,2,29,6016
633880736,32,"distance",21240,0,199010736,8,0,0,0,2,5,2,29,6192
633880906,32,"result-bookkeeping",0,0,199010736,7,0,0,0,0,0,0,0,256
634158388,33,"raw-ast",1353132,9260056,199882184,8,51,0,0,0,0,0,0,4896
634231739,33,"masg",63081,874848,200757032,8,0,26,46,0,0,0,0,6320
634253899,33,"normalize-temporal-skeleton",20120,0,200757032,8,0,0,0,1,0,1,30,3488
634285860,33,"normalize-alpha-beta-branch",18661,0,201941904,8,0,0,0,1,0,1,25,2928
634294830,33,"normalize-nnf",8010,0,201941904,8,0,0,0,1,0,1,24,2816
634309570,33,"normalize-prenex",13750,0,201941904,8,0,0,0,1,2,1,14,1920
634316500,33,"normalize-post-prenex-nnf",6510,0,201941904,8,0,0,0,1,2,1,14,1920
634324000,33,"normalize-aci",6850,0,201941904,8,0,0,0,1,2,1,13,1808
634355240,33,"normalize-saturation",30580,0,201941904,8,0,0,0,1,2,1,13,1808
634356280,33,"normalize-temporal-negation",320,0,201941904,8,0,0,0,1,2,1,13,1808
634360440,33,"normalize-reachable-egraph",3520,0,201941904,8,0,0,0,1,2,1,13,1808
634365910,33,"canonical-metadata",4620,0,201941904,8,0,0,0,1,2,1,13,1808
634383730,33,"normalize-temporal-skeleton",16510,741376,202683280,8,0,0,0,1,0,1,18,2144
634396221,33,"normalize-alpha-beta-branch",9071,0,202683280,8,0,0,0,1,0,1,16,1920
634400391,33,"normalize-nnf",3680,0,202683280,8,0,0,0,1,0,1,15,1808
634406661,33,"normalize-prenex",5900,0,202683280,8,0,0,0,1,1,1,10,1360
634411171,33,"normalize-post-prenex-nnf",4130,0,202683280,8,0,0,0,1,1,1,10,1360
634414781,33,"normalize-aci",3160,0,202683280,8,0,0,0,1,1,1,10,1360
634422261,33,"normalize-saturation",7060,0,202683280,8,0,0,0,1,1,1,10,1360
634422781,33,"normalize-temporal-negation",200,0,202683280,8,0,0,0,1,1,1,10,1360
634424691,33,"normalize-reachable-egraph",1570,0,202683280,8,0,0,0,1,1,1,10,1360
634426771,33,"canonical-metadata",1820,0,202683280,8,0,0,0,1,1,1,10,1360
634427641,33,"canonical-prepared",0,0,202683280,7,0,0,0,2,3,2,23,4736
634443991,33,"distance",16260,0,202683280,8,0,0,0,2,3,2,23,4992
634444251,33,"result-bookkeeping",0,0,202683280,7,0,0,0,0,0,0,0,256
634929395,29,"raw-ast",1839777,12958272,205302192,8,33,0,0,0,0,0,0,3168
635004196,29,"masg",63920,0,205302192,8,0,21,28,0,0,0,0,4592
635020066,29,"normalize-temporal-skeleton",13820,0,205302192,8,0,0,0,1,0,1,14,1696
635037736,29,"normalize-alpha-beta-branch",12100,881632,206183824,8,0,0,0,1,0,1,11,1360
635041856,29,"normalize-nnf",3350,0,206183824,8,0,0,0,1,0,1,11,1360
635052147,29,"normalize-prenex",9781,0,206183824,8,0,0,0,1,1,1,6,912
635055527,29,"normalize-post-prenex-nnf",3010,0,206183824,8,0,0,0,1,1,1,6,912
635057357,29,"normalize-aci",1490,0,206183824,8,0,0,0,1,1,1,6,912
635067727,29,"normalize-saturation",10080,0,206183824,8,0,0,0,1,1,1,6,912
635068637,29,"normalize-temporal-negation",380,0,206183824,8,0,0,0,1,1,1,6,912
635072977,29,"normalize-reachable-egraph",3440,0,206183824,8,0,0,0,1,1,1,6,912
635079447,29,"canonical-metadata",5540,0,206183824,8,0,0,0,1,1,1,6,912
635095237,29,"normalize-temporal-skeleton",14670,0,206183824,8,0,0,0,1,0,1,16,1920
635105327,29,"normalize-alpha-beta-branch",7400,0,206183824,8,0,0,0,1,0,1,13,1584
635109697,29,"normalize-nnf",3770,0,206183824,8,0,0,0,1,0,1,13,1584
635119627,29,"normalize-prenex",9450,0,206183824,8,0,0,0,1,1,1,12,1584
635127677,29,"normalize-post-prenex-nnf",7580,0,206183824,8,0,0,0,1,1,1,12,1584
635132727,29,"normalize-aci",4420,0,206183824,8,0,0,0,1,1,1,12,1584
635150027,29,"normalize-saturation",16900,0,206183824,8,0,0,0,1,1,1,12,1584
635150887,29,"normalize-temporal-negation",400,0,206183824,8,0,0,0,1,1,1,12,1584
635153688,29,"normalize-reachable-egraph",2111,0,206183824,8,0,0,0,1,1,1,12,1584
635156718,29,"canonical-metadata",2570,0,206183824,8,0,0,0,1,1,1,12,1584
635157698,29,"canonical-prepared",0,0,206183824,7,0,0,0,2,2,2,18,3712
635168498,29,"distance",10690,0,206183824,8,0,0,0,2,2,2,18,3792
635168738,29,"result-bookkeeping",0,0,206183824,7,0,0,0,0,0,0,0,256
635380350,32,"raw-ast",1495694,7991160,207001896,8,16,0,0,0,0,0,0,1536
635619972,26,"raw-ast",2024529,10591136,207001896,8,40,0,0,0,0,0,0,3840
635690202,26,"masg",59950,0,207001896,8,0,28,35,0,0,0,0,5992
635718923,26,"normalize-temporal-skeleton",26551,0,207001896,8,0,0,0,3,0,3,23,2960
635724763,26,"normalize-alpha-beta-branch",2060,0,207001896,8,0,0,0,3,0,3,22,2848
635726363,26,"normalize-nnf",1050,0,207001896,8,0,0,0,3,0,3,22,2848
635728463,26,"normalize-prenex",1620,0,207001896,8,0,0,0,3,0,3,22,2848
635729763,26,"normalize-post-prenex-nnf",890,0,207001896,8,0,0,0,3,0,3,22,2848
635731053,26,"normalize-aci",630,0,207001896,8,0,0,0,3,0,3,22,2848
635733903,26,"normalize-saturation",2390,0,207001896,8,0,0,0,3,0,3,22,2848
635735813,26,"normalize-temporal-negation",1340,0,207001896,8,0,0,0,3,0,3,22,2848
635748763,26,"normalize-alpha-beta-branch",8930,0,207001896,8,0,0,0,3,0,3,21,2736
635752943,26,"normalize-nnf",3600,0,207001896,8,0,0,0,3,0,3,20,2624
635761203,26,"normalize-prenex",7770,0,207001896,8,0,0,0,3,1,3,15,2176
635764843,26,"normalize-post-prenex-nnf",3240,0,207001896,8,0,0,0,3,1,3,15,2176
635768483,26,"normalize-aci",3240,397448,207399344,8,0,0,0,3,1,3,15,2176
635777633,26,"normalize-saturation",8720,0,207399344,8,0,0,0,3,1,3,15,2176
635779463,26,"normalize-temporal-negation",1480,0,207399344,8,0,0,0,3,1,3,15,2176
635789583,26,"normalize-alpha-beta-branch",7000,741312,208140656,8,0,0,0,3,2,3,15,2288
635792283,26,"normalize-nnf",2240,0,208140656,8,0,0,0,3,2,3,15,2288
635795713,26,"normalize-prenex",2950,0,208140656,8,0,0,0,3,2,3,15,2288
635798613,26,"normalize-post-prenex-nnf",2600,0,208140656,8,0,0,0,3,2,3,15,2288
635800323,26,"normalize-aci",1310,0,208140656,8,0,0,0,3,2,3,15,2288
635802223,26,"normalize-saturation",1550,0,208140656,8,0,0,0,3,2,3,15,2288
635802853,26,"normalize-temporal-negation",340,0,208140656,8,0,0,0,3,2,3,15,2288
635807814,26,"normalize-reachable-egraph",4371,0,208140656,8,0,0,0,3,2,3,15,2288
635813944,26,"canonical-metadata",5110,0,208140656,8,0,0,0,3,2,3,15,2288
635826544,26,"normalize-temporal-skeleton",11600,0,208140656,8,0,0,0,3,0,3,18,2400
635828764,26,"normalize-alpha-beta-branch",1210,0,208140656,8,0,0,0,3,0,3,17,2288
635829834,26,"normalize-nnf",590,0,208140656,8,0,0,0,3,0,3,17,2288
635830984,26,"normalize-prenex",790,0,208140656,8,0,0,0,3,0,3,17,2288
635831944,26,"normalize-post-prenex-nnf",680,0,208140656,8,0,0,0,3,0,3,17,2288
635832704,26,"normalize-aci",420,834128,208974784,8,0,0,0,3,0,3,17,2288
635834014,26,"normalize-saturation",930,0,208974784,8,0,0,0,3,0,3,17,2288
635834854,26,"normalize-temporal-negation",530,0,208974784,8,0,0,0,3,0,3,17,2288
635841454,26,"normalize-alpha-beta-branch",4670,0,208974784,8,0,0,0,3,0,3,15,2064
635843694,26,"normalize-nnf",1840,0,208974784,8,0,0,0,3,0,3,15,2064
635849924,26,"normalize-prenex",5710,0,208974784,8,0,0,0,3,1,3,14,2064
635853904,26,"normalize-post-prenex-nnf",3600,0,208974784,8,0,0,0,3,1,3,14,2064
635856484,26,"normalize-aci",2180,0,208974784,8,0,0,0,3,1,3,14,2064
635861304,26,"normalize-saturation",4560,0,208974784,8,0,0,0,3,1,3,14,2064
635862884,26,"normalize-temporal-negation",1240,0,208974784,8,0,0,0,3,1,3,14,2064
635866554,26,"normalize-alpha-beta-branch",2110,0,208974784,8,0,0,0,3,2,3,14,2176
635868114,26,"normalize-nnf",1000,0,208974784,8,0,0,0,3,2,3,14,2176
635870154,26,"normalize-prenex",1710,0,208974784,8,0,0,0,3,2,3,14,2176
635872024,26,"normalize-post-prenex-nnf",1520,0,208974784,8,0,0,0,3,2,3,14,2176
635873354,26,"normalize-aci",970,0,208974784,8,0,0,0,3,2,3,14,2176
635874794,26,"normalize-saturation",1080,0,208974784,8,0,0,0,3,2,3,14,2176
635875314,26,"normalize-temporal-negation",250,0,208974784,8,0,0,0,3,2,3,14,2176
635878104,26,"normalize-reachable-egraph",2360,0,208974784,8,0,0,0,3,2,3,14,2176
635880924,26,"canonical-metadata",2530,0,208974784,8,0,0,0,3,2,3,14,2176
635881984,26,"canonical-prepared",0,0,208974784,7,0,0,0,6,4,6,29,6080
635895184,26,"distance",13090,0,208974784,8,0,0,0,6,4,6,29,6256
635895614,26,"result-bookkeeping",0,0,208974784,7,0,0,0,0,0,0,0,256
636149747,31,"raw-ast",2509814,13967584,210378344,8,77,0,0,0,0,0,0,7392
636196047,30,"raw-ast",2385852,11765000,210378344,8,26,0,0,0,0,0,0,2496
636216947,28,"raw-ast",4598212,26532104,210378344,7,28,0,0,0,0,0,0,2688
636225467,27,"raw-ast",4545372,26047672,210378344,6,81,0,0,0,0,0,0,7776
636322648,31,"masg",164981,1215304,211593648,8,0,37,73,0,0,0,0,9416
636342468,28,"masg",97480,1215304,211593648,8,0,21,25,0,0,0,0,4424
636367309,28,"normalize-temporal-skeleton",22211,0,211593648,8,0,0,0,1,0,1,14,1696
636382739,28,"normalize-alpha-beta-branch",9060,0,211593648,8,0,0,0,1,0,1,11,1360
636386619,28,"normalize-nnf",3310,0,211593648,8,0,0,0,1,0,1,11,1360
636396899,27,"masg",159742,1215304,211593648,8,0,33,82,0,0,0,0,9344
636398319,28,"normalize-prenex",11160,0,211593648,7,0,0,0,1,1,1,6,912
636401589,28,"normalize-post-prenex-nnf",2410,0,211593648,8,0,0,0,1,1,1,6,912
636403989,28,"normalize-aci",1630,0,211593648,8,0,0,0,1,1,1,6,912
636407019,31,"normalize-temporal-skeleton",79641,0,211593648,8,0,0,0,1,0,1,46,5280
636409439,28,"normalize-saturation",4580,0,211593648,7,0,0,0,1,1,1,6,912
636410209,28,"normalize-temporal-negation",330,0,211593648,7,0,0,0,1,1,1,6,912
636415559,28,"normalize-reachable-egraph",4190,0,211593648,7,0,0,0,1,1,1,6,912
636419589,28,"canonical-metadata",2860,0,211593648,7,0,0,0,1,1,1,6,912
636461560,28,"normalize-temporal-skeleton",40131,0,211593648,8,0,0,0,1,0,1,13,1584
636473120,28,"normalize-alpha-beta-branch",8630,0,212334904,8,0,0,0,1,0,1,10,1248
636477270,28,"normalize-nnf",3280,0,212334904,8,0,0,0,1,0,1,10,1248
636479060,31,"normalize-alpha-beta-branch",49641,741256,212334904,8,0,0,0,1,0,1,39,4496
636482260,27,"normalize-temporal-skeleton",82641,741256,212334904,8,0,0,0,1,0,1,62,7072
636483390,28,"normalize-prenex",5550,0,212334904,7,0,0,0,1,1,1,5,800
636487490,28,"normalize-post-prenex-nnf",2690,0,212334904,7,0,0,0,1,1,1,5,800
636489350,28,"normalize-aci",1480,0,212334904,7,0,0,0,1,1,1,5,800
636492640,28,"normalize-saturation",2250,0,212334904,7,0,0,0,1,1,1,5,800
636493370,28,"normalize-temporal-negation",410,0,212334904,7,0,0,0,1,1,1,5,800
636496210,28,"normalize-reachable-egraph",1960,0,212334904,7,0,0,0,1,1,1,5,800
636498040,28,"canonical-metadata",1540,0,212334904,7,0,0,0,1,1,1,5,800
636498830,28,"canonical-prepared",0,0,212334904,6,0,0,0,2,2,2,11,2368
636504670,31,"normalize-nnf",23240,0,212334904,8,0,0,0,1,0,1,38,4384
636515870,28,"distance",16930,871400,213206304,8,0,0,0,2,2,2,11,2448
636516340,28,"result-bookkeeping",0,0,213206304,7,0,0,0,0,0,0,0,256
636547870,31,"normalize-prenex",40340,1355896,213690800,8,0,0,0,1,4,1,20,2816
636551260,27,"normalize-alpha-beta-branch",49430,1355896,213690800,8,0,0,0,1,0,1,50,5728
636574091,31,"normalize-post-prenex-nnf",24531,32784,213723584,8,0,0,0,1,4,1,20,2816
636576111,27,"normalize-nnf",21941,32784,213723584,7,0,0,0,1,0,1,49,5616
636592921,31,"normalize-aci",16180,0,213723584,8,0,0,0,1,4,1,18,2592
636606401,32,"raw-ast",1194921,6721688,213723584,8,22,0,0,0,0,0,0,2112
636612711,27,"normalize-prenex",32790,0,213723584,8,0,0,0,1,5,1,40,5168
636625291,31,"normalize-saturation",29600,852816,214576400,8,0,0,0,1,4,1,18,2592
636628081,31,"normalize-temporal-negation",740,0,214576400,8,0,0,0,1,4,1,18,2592
636635311,31,"normalize-reachable-egraph",5940,0,214576400,8,0,0,0,1,4,1,18,2592
636638391,27,"normalize-post-prenex-nnf",24260,852816,214576400,8,0,0,0,1,5,1,40,5168
636642401,31,"canonical-metadata",5860,0,214576400,8,0,0,0,1,4,1,18,2592
636661851,27,"normalize-aci",21490,0,214576400,8,0,0,0,1,5,1,38,4944
636673081,32,"masg",61620,852816,214576400,8,0,16,18,0,0,0,0,3312
636722302,27,"normalize-saturation",58851,0,214576400,8,0,0,0,1,5,1,38,4944
636724802,27,"normalize-temporal-negation",890,0,214576400,8,0,0,0,1,5,1,38,4944
636724932,32,"normalize-temporal-skeleton",49551,0,214576400,7,0,0,0,1,0,1,16,1920
636731642,27,"normalize-reachable-egraph",5470,0,214576400,7,0,0,0,1,5,1,38,4944
636732942,31,"normalize-temporal-skeleton",86641,0,214576400,8,0,0,0,1,0,1,29,3376
636740432,27,"canonical-metadata",7810,0,214576400,7,0,0,0,1,5,1,38,4944
636745482,32,"normalize-alpha-beta-branch",13770,0,214576400,8,0,0,0,1,0,1,13,1584
636749282,29,"raw-ast",1576454,8392576,214576400,8,22,0,0,0,0,0,0,2112
636754082,32,"normalize-nnf",5860,0,214576400,7,0,0,0,1,0,1,13,1584
636761352,27,"normalize-temporal-skeleton",18270,0,214576400,7,0,0,0,1,0,1,22,2592
636770532,32,"normalize-prenex",15410,0,214576400,8,0,0,0,1,2,1,6,1024
636775012,32,"normalize-post-prenex-nnf",4140,0,214576400,8,0,0,0,1,2,1,6,1024
636777492,32,"normalize-aci",2200,0,214576400,8,0,0,0,1,2,1,6,1024
636780692,27,"normalize-alpha-beta-branch",14710,0,214576400,8,0,0,0,1,0,1,18,2144
636784512,31,"normalize-alpha-beta-branch",38500,871408,215447808,8,0,0,0,1,0,1,26,3040
636788263,27,"normalize-nnf",6941,871408,215447808,8,0,0,0,1,0,1,18,2144
636797893,27,"normalize-prenex",7850,340144,215787952,8,0,0,0,1,2,1,9,1360
636799693,32,"normalize-saturation",21551,1211552,215787952,8,0,0,0,1,2,1,6,1024
636803463,27,"normalize-post-prenex-nnf",5190,0,215787952,8,0,0,0,1,2,1,9,1360
636803573,31,"normalize-nnf",16460,340144,215787952,8,0,0,0,1,0,1,25,2928
636804043,32,"normalize-temporal-negation",1350,0,215787952,8,0,0,0,1,2,1,6,1024
636812723,27,"normalize-aci",4950,0,215787952,8,0,0,0,1,2,1,9,1360
636812893,32,"normalize-reachable-egraph",5160,0,215787952,8,0,0,0,1,2,1,6,1024
