relativePath,problemClass,status,leftPredicate,rightPredicate,success,equivalent,distance,parseNanos,engineNanos,totalNanos,parseCpuNanos,engineCpuNanos,totalCpuNanos,rawAstNodes,representationUnits,eclasses,enodes,unions,rebuilds,rewriteApplications,iterations,slots,slotMappings,redundantSlots,estimatedBytes,error
"socialMedia/both/zbPmFdDxnpuAdZQur_inv5.als","socialMedia","BOTH","inv5","inv5c",true,false,9,6185086,52641,6239977,1576514,52640,1630824,35,43,41,43,2,1,9,1,0,0,0,7132,""
"socialMedia/both/zbyPH276vqMuJPx9E_inv7.als","socialMedia","BOTH","inv7","inv7c",true,false,12,5805131,62521,5870892,1767566,62590,1832796,59,49,47,49,2,1,21,1,0,0,0,8054,""
"socialMedia/both/zcFMdmY2t4zdZQfYp_inv5.als","socialMedia","BOTH","inv5","inv5c",true,false,12,6978047,38711,7019378,1602873,38801,1643844,37,47,45,47,2,1,9,1,0,0,0,7768,""
"socialMedia/both/zdMYAn6YmJPfmGhxX_inv2.als","socialMedia","BOTH","inv2","inv2c",true,false,16,6749413,38091,6789544,1645732,38150,1685462,38,48,46,48,2,1,8,1,0,0,0,7954,""
"socialMedia/both/zdR3N24L53Str8gi5_inv7.als","socialMedia","BOTH","inv7","inv7c",true,false,32,5678179,126432,5806061,1720285,126480,1847775,70,78,74,78,4,3,29,3,0,0,0,12742,""
"socialMedia/both/zdWYhJMvrtPmgJZdn_inv7.als","socialMedia","BOTH","inv7","inv7c",true,false,11,4900369,49540,4952699,1283343,49590,1335243,52,43,41,43,2,1,19,1,0,0,0,7048,""
"socialMedia/both/zdmyJLM9mKyJNLAJf_inv1.als","socialMedia","BOTH","inv1","inv1c",true,false,11,4500603,45570,4550193,1469704,45590,1518834,33,45,43,45,2,1,7,1,0,0,0,7394,""
"socialMedia/both/zdpM2eTMdbr9xd5Bu_inv5.als","socialMedia","BOTH","inv5","inv5c",true,false,11,6155796,43830,6201466,1486933,43850,1532003,35,43,41,43,2,1,9,1,0,0,0,7136,""
"socialMedia/both/zf37TzjH6YhDLuyQL_inv7.als","socialMedia","BOTH","inv7","inv7c",true,false,27,5252533,193942,5448665,1476132,194081,1671823,65,95,90,95,5,4,34,4,0,0,0,15582,""
"socialMedia/both/zfTQf7LZeEGCP3PWy_inv1.als","socialMedia","BOTH","inv1","inv1c",true,false,13,4929749,38030,4969499,1443143,38080,1482463,33,45,43,45,2,1,7,1,0,0,0,7398,""
"socialMedia/both/zgthMGywzLmvsMERs_inv3.als","socialMedia","BOTH","inv3","inv3c",true,false,31,4700166,132091,4834457,1499563,132170,1633263,61,109,104,109,5,4,28,4,0,0,0,17866,""
"socialMedia/both/ziYxeK4mrjf757q3r_inv6.als","socialMedia","BOTH","inv6","inv6c",true,false,15,7127660,69941,7198931,1569963,69971,1640984,51,60,58,60,2,1,15,1,0,0,0,10030,""
"socialMedia/both/zj7NuwcFs3bXiX6rc_inv3.als","socialMedia","BOTH","inv3","inv3c",true,false,30,5060440,178773,5240713,1398741,178851,1578842,62,104,99,104,5,4,29,4,0,0,0,17246,""
"socialMedia/both/zjjcavNjPxMzJHiwq_inv5.als","socialMedia","BOTH","inv5","inv5c",true,false,7,3815103,40941,3858254,1374602,40970,1417272,32,42,40,42,2,1,9,1,0,0,0,6964,""
"socialMedia/both/zkp53GsHv9ff49cNP_inv5.als","socialMedia","BOTH","inv5","inv5c",true,false,16,8457577,53181,8512878,1648225,53220,1702805,42,60,57,60,3,2,12,2,0,0,0,9856,""
"socialMedia/both/zm2nAwD8s2otc2hZa_inv3.als","socialMedia","BOTH","inv3","inv3c",true,false,30,3963675,102932,4068907,1731375,102970,1836145,60,95,91,95,4,3,23,3,0,0,0,15622,""
"socialMedia/both/zmpYgfwAe3ht3kTDY_inv4.als","socialMedia","BOTH","inv4","inv4c",true,false,20,7019558,59301,7082009,1529123,59350,1591053,46,64,61,64,3,2,16,2,0,0,0,10564,""
"socialMedia/both/znRQiQqayh5qPbCDJ_inv3.als","socialMedia","BOTH","inv3","inv3c",true,false,22,4527863,87041,4617124,1573373,87120,1662113,55,75,72,75,3,2,19,2,0,0,0,12428,""
"socialMedia/both/znbJ5pPGTec4au4AK_inv5.als","socialMedia","BOTH","inv5","inv5c",true,false,15,5332335,47330,5381335,1610423,47380,1658933,42,51,49,51,2,1,12,1,0,0,0,8452,""
"socialMedia/both/zoQTdKBZXg68RDN6k_inv3.als","socialMedia","BOTH","inv3","inv3c",true,false,7,5559088,46810,5607558,1744864,46800,1793014,46,46,44,46,2,1,17,1,0,0,0,7494,""
"socialMedia/both/zorXCzozSS954R4hM_inv5.als","socialMedia","BOTH","inv5","inv5c",true,false,9,5577478,38230,5617338,1446863,38271,1486154,35,43,41,43,2,1,9,1,0,0,0,7132,""
"socialMedia/both/zpuFy2ndHfaoaL65M_inv7.als","socialMedia","BOTH","inv7","inv7c",true,false,24,5800651,86181,5888642,1634183,86220,1721843,61,70,67,70,3,2,22,2,0,0,0,11598,""
"socialMedia/both/zq7C8ArP598AEfQe2_inv3.als","socialMedia","BOTH","inv3","inv3c",true,false,35,7125949,141002,7269231,1761843,141121,1904434,66,109,105,109,4,3,33,3,0,0,0,17986,""
"socialMedia/both/zshzTZW6Z6TyhuFRY_inv4.als","socialMedia","BOTH","inv4","inv4c",true,false,24,7331302,54811,7387333,1608714,54830,1664474,48,70,67,70,3,2,15,2,0,0,0,11664,""
"socialMedia/both/zt257LSfTorGbMyYN_inv7.als","socialMedia","BOTH","inv7","inv7c",true,false,46,6004234,104362,6111056,1614626,104431,1721067,81,89,86,89,3,2,30,2,0,0,0,14742,""
"socialMedia/both/ztsgntkig4fYZHvhD_inv7.als","socialMedia","BOTH","inv7","inv7c",true,false,45,4300540,100091,4402631,1685916,100140,1787666,72,78,75,78,3,2,25,2,0,0,0,12836,""
"socialMedia/both/zu758yxmFpvJmcFe6_inv7.als","socialMedia","BOTH","inv7","inv7c",true,false,27,5383095,87361,5473396,1546593,87410,1636483,64,75,72,75,3,2,23,2,0,0,0,12360,""
"socialMedia/both/zuCf8ZWq7jFxvSZLp_inv1.als","socialMedia","BOTH","inv1","inv1c",true,false,5,8031972,34301,8069173,1750932,34380,1787612,30,39,37,39,2,1,9,1,0,0,0,6338,""
"socialMedia/both/zuotKXe2f9hwmbzKk_inv2.als","socialMedia","BOTH","inv2","inv2c",true,false,11,7387893,24290,7414023,1495515,24310,1521125,20,29,27,29,2,1,4,1,0,0,0,4744,""
"socialMedia/both/zvWXqmS7NWjKPdi9Y_inv5.als","socialMedia","BOTH","inv5","inv5c",true,false,17,7600566,57890,7660496,1681414,57920,1740834,43,61,58,61,3,2,14,2,0,0,0,10006,""
