relativePath,questionSet,statusFolder,invariantId,levenshteinDistance,rawAstDistance,canonicalDistance,levenshteinSize,rawAstSize,canonicalSize,levenshteinDistanceRatio,rawAstDistanceRatio,canonicalDistanceRatio,candidateReward,rewardError,rewardPoolSize,rewardErrorMessage
"socialMedia/both/BT6r66Kv8336W3uQM_inv4.als","socialMedia","BOTH","inv4",13,6,4,67,27,15,0.194030,0.222222,0.266667,0.000000,1.000000,100,
"socialMedia/both/BT9ZSvtggm3aLQKwT_inv8.als","socialMedia","BOTH","inv8",24,22,10,84,41,26,0.285714,0.536585,0.384615,0.490000,0.510000,100,
"socialMedia/both/BTJocqFfHHQhSnFsK_inv7.als","socialMedia","BOTH","inv7",43,22,27,136,47,30,0.316176,0.468085,0.900000,0.029700,0.970300,100,
"socialMedia/both/BTyHTrZMpXrDY7L5z_inv1.als","socialMedia","BOTH","inv1",32,14,11,74,26,16,0.432432,0.538462,0.687500,0.000000,1.000000,100,
"socialMedia/both/BWofavsE6vKpXb9jf_inv7.als","socialMedia","BOTH","inv7",58,17,24,120,33,26,0.483333,0.515152,0.923077,0.017100,0.982900,100,
"socialMedia/both/BWw38wFxzjXFBfXwt_inv7.als","socialMedia","BOTH","inv7",25,15,11,44,16,10,0.568182,0.937500,1.100000,0.705600,0.294400,100,
"socialMedia/both/BWyLYTKttNRQFst9M_inv7.als","socialMedia","BOTH","inv7",45,33,26,141,45,30,0.319149,0.733333,0.866667,0.030000,0.970000,100,
"socialMedia/both/BXmM94KMyRyj8zocs_inv7.als","socialMedia","BOTH","inv7",3,9,5,60,24,15,0.050000,0.375000,0.333333,0.999800,0.000200,100,
"socialMedia/both/BYRLcDhQKe7XMfHeW_inv7.als","socialMedia","BOTH","inv7",46,27,26,115,39,30,0.400000,0.692308,0.866667,0.663300,0.336700,100,
"socialMedia/both/BYXJD2JiDFignFky9_inv3.als","socialMedia","BOTH","inv3",33,19,8,94,36,26,0.351064,0.527778,0.307692,0.029700,0.970300,100,
"socialMedia/both/BYriXS585sdcn3vwT_inv3.als","socialMedia","BOTH","inv3",81,40,32,157,47,41,0.515924,0.851064,0.780488,0.000000,1.000000,100,
"socialMedia/both/BZ5ttNB5jKB5aFzGH_inv8.als","socialMedia","BOTH","inv8",53,30,22,90,40,28,0.588889,0.750000,0.785714,0.000000,1.000000,100,
"socialMedia/both/BapHcy3JwpZ2REDz8_inv5.als","socialMedia","BOTH","inv5",20,9,7,38,14,8,0.526316,0.642857,0.875000,0.000000,1.000000,100,
"socialMedia/both/BbLRTohv6utKtxTsL_inv3.als","socialMedia","BOTH","inv3",63,55,38,135,61,47,0.466667,0.901639,0.808511,0.000000,1.000000,100,
"socialMedia/both/BbiS4x6uasq9pRR2W_inv7.als","socialMedia","BOTH","inv7",86,51,39,173,61,49,0.497110,0.836066,0.795918,0.020000,0.980000,100,
"socialMedia/both/Bc6jWtCmb7iRKXgQb_inv3.als","socialMedia","BOTH","inv3",116,69,47,212,77,63,0.547170,0.896104,0.746032,0.000000,1.000000,100,
"socialMedia/both/BcXoHqCQTD4bCvnHu_inv8.als","socialMedia","BOTH","inv8",58,29,18,106,40,28,0.547170,0.725000,0.642857,0.000000,1.000000,100,
"socialMedia/both/BcgDxW5K5axcKsCta_inv6.als","socialMedia","BOTH","inv6",40,19,7,99,37,20,0.404040,0.513514,0.350000,0.020000,0.980000,100,
"socialMedia/both/BcmKHDkMRdzvpH3hd_inv8.als","socialMedia","BOTH","inv8",33,23,10,100,42,26,0.330000,0.547619,0.384615,0.720000,0.280000,100,
"socialMedia/both/Bcu4QMvzpvK5qz5kW_inv3.als","socialMedia","BOTH","inv3",70,50,38,153,57,45,0.457516,0.877193,0.844444,0.029700,0.970300,100,
"socialMedia/both/Bd93hoASjaMa5gKyp_inv7.als","socialMedia","BOTH","inv7",38,16,41,96,36,48,0.395833,0.444444,0.854167,0.010000,0.990000,100,
"socialMedia/both/BdzKcLkPgDCYWkobQ_inv3.als","socialMedia","BOTH","inv3",22,12,22,62,27,29,0.354839,0.444444,0.758621,0.000000,1.000000,100,
"socialMedia/both/BeEimSMoHrEJWHsgL_inv7.als","socialMedia","BOTH","inv7",37,16,23,94,33,26,0.393617,0.484848,0.884615,0.760000,0.240000,100,
"socialMedia/both/BeErzdLDxaYkDTJW3_inv6.als","socialMedia","BOTH","inv6",6,1,1,44,18,10,0.136364,0.055556,0.100000,0.000400,0.999600,100,
"socialMedia/both/BfhNHbmpRDT7Lvkps_inv1.als","socialMedia","BOTH","inv1",5,1,1,45,19,9,0.111111,0.052632,0.111111,0.000000,1.000000,100,
"socialMedia/both/BhzuyC8vDmkMfJH5L_inv3.als","socialMedia","BOTH","inv3",90,45,36,168,52,45,0.535714,0.865385,0.800000,0.000000,1.000000,100,
"socialMedia/both/Bi3KXaJbFopeZhpTo_inv1.als","socialMedia","BOTH","inv1",10,7,4,30,16,9,0.333333,0.437500,0.444444,0.000000,1.000000,100,
"socialMedia/both/BibKNSnDLov3v3FDg_inv7.als","socialMedia","BOTH","inv7",16,22,46,124,46,60,0.129032,0.478261,0.766667,0.030000,0.970000,100,
"socialMedia/both/Bj4mZ2E2GKeb5BGd9_inv8.als","socialMedia","BOTH","inv8",24,22,10,84,41,26,0.285714,0.536585,0.384615,0.490000,0.510000,100,
"socialMedia/both/BjGPtmQ8TDqZPcxQB_inv2.als","socialMedia","BOTH","inv2",54,22,12,78,25,16,0.692308,0.880000,0.750000,0.260000,0.740000,100,
"socialMedia/both/Bjum4oDP5vg7KdJKZ_inv3.als","socialMedia","BOTH","inv3",19,16,8,68,27,16,0.279412,0.592593,0.500000,0.009900,0.990100,100,
"socialMedia/both/BnB5X4XjpSSRSmnYo_inv7.als","socialMedia","BOTH","inv7",19,11,12,46,19,11,0.413043,0.578947,1.090909,0.020000,0.980000,100,
"socialMedia/both/BoiAhpxvsv4bWfEBv_inv7.als","socialMedia","BOTH","inv7",68,27,27,163,43,38,0.417178,0.627907,0.710526,0.999800,0.000200,100,
"socialMedia/both/Bos3vWzrddxQygBSN_inv7.als","socialMedia","BOTH","inv7",26,20,16,83,29,19,0.313253,0.689655,0.842105,0.020000,0.980000,100,
"socialMedia/both/Bous2BPDGbPvXY8WA_inv3.als","socialMedia","BOTH","inv3",37,22,15,67,30,25,0.552239,0.733333,0.600000,0.000000,1.000000,100,
"socialMedia/both/BpYuxdHB4D5AxRLix_inv6.als","socialMedia","BOTH","inv6",27,17,8,67,29,17,0.402985,0.586207,0.470588,0.020000,0.980000,100,
"socialMedia/both/Bpy3Tp3AS2kAfXunN_inv7.als","socialMedia","BOTH","inv7",30,16,13,83,28,21,0.361446,0.571429,0.619048,0.760000,0.240000,100,
"socialMedia/both/BqQW87q3PxzupdyRA_inv4.als","socialMedia","BOTH","inv4",10,1,9,54,27,19,0.185185,0.037037,0.473684,0.000000,1.000000,100,
"socialMedia/both/BrM45kWCejunTmHMK_inv7.als","socialMedia","BOTH","inv7",41,14,14,85,26,34,0.482353,0.538462,0.411765,0.990000,0.010000,100,
"socialMedia/both/BrebAdWsTc2MJEuvZ_inv5.als","socialMedia","BOTH","inv5",99,50,39,149,49,46,0.664430,1.020408,0.847826,0.000000,1.000000,100,
"socialMedia/both/Bs9RzTaCjeZNhftGk_inv4.als","socialMedia","BOTH","inv4",13,6,2,26,14,8,0.500000,0.428571,0.250000,0.970200,0.029800,100,
"socialMedia/both/Bs9cCevaM4ZGXgJqj_inv8.als","socialMedia","BOTH","inv8",23,15,5,88,34,21,0.261364,0.441176,0.238095,0.720000,0.280000,100,
"socialMedia/both/BsHJfcibRzAGob6q4_inv7.als","socialMedia","BOTH","inv7",24,10,18,81,30,21,0.296296,0.333333,0.857143,0.760000,0.240000,100,
"socialMedia/both/BtS7xFp4JZLvz7pE7_inv5.als","socialMedia","BOTH","inv5",19,8,6,36,14,8,0.527778,0.571429,0.750000,0.010000,0.990000,100,
"socialMedia/both/BtWyCio3tpvsRPzvS_inv4.als","socialMedia","BOTH","inv4",37,38,21,92,41,29,0.402174,0.926829,0.724138,0.480000,0.520000,100,
"socialMedia/both/Btj7nd2w44BoXnfYo_inv7.als","socialMedia","BOTH","inv7",22,21,18,69,28,20,0.318841,0.750000,0.900000,0.762300,0.237700,100,
"socialMedia/both/BtkgWkiS4TmBChYyR_inv5.als","socialMedia","BOTH","inv5",17,10,8,50,19,9,0.340000,0.526316,0.888889,0.000000,1.000000,100,
"socialMedia/both/BuDGjaRsbNghmb6sn_inv3.als","socialMedia","BOTH","inv3",18,8,8,40,19,11,0.450000,0.421053,0.727273,0.009900,0.990100,100,
"socialMedia/both/BvBPezwBBX6LZK59t_inv3.als","socialMedia","BOTH","inv3",79,47,43,148,59,51,0.533784,0.796610,0.843137,0.000000,1.000000,100,
"socialMedia/both/BvmyfeJ89uN4Npj6w_inv3.als","socialMedia","BOTH","inv3",30,15,10,64,30,18,0.468750,0.500000,0.555556,0.000000,1.000000,100,
"socialMedia/both/BxDmcdzKCMeyiNf4S_inv1.als","socialMedia","BOTH","inv1",8,3,2,8,4,4,1.000000,0.750000,0.500000,0.000000,1.000000,100,
"socialMedia/both/BxMSwqaNAtinzwwZu_inv7.als","socialMedia","BOTH","inv7",1,1,2,131,43,62,0.007634,0.023256,0.032258,0.030000,0.970000,100,
"socialMedia/both/Bxu4xW9t6m4Yppekr_inv7.als","socialMedia","BOTH","inv7",42,28,24,105,37,26,0.400000,0.756757,0.923077,0.760000,0.240000,100,
"socialMedia/both/ByMZ8yz2iny7Dx7HS_inv5.als","socialMedia","BOTH","inv5",25,19,3,38,12,9,0.657895,1.583333,0.333333,0.999800,0.000200,100,
"socialMedia/both/ByxaGFm456x7yyz82_inv4.als","socialMedia","BOTH","inv4",30,7,2,95,42,22,0.315789,0.166667,0.090909,0.000000,1.000000,100,
"socialMedia/both/BzWosi7WWTXbPN5yP_inv7.als","socialMedia","BOTH","inv7",42,18,18,106,35,21,0.396226,0.514286,0.857143,0.029700,0.970300,100,
"socialMedia/both/C2AvLr2SreL5wNMg5_inv8.als","socialMedia","BOTH","inv8",33,20,2,72,33,19,0.458333,0.606061,0.105263,0.000000,1.000000,100,
"socialMedia/both/C2MAe7xrB6JDxkT56_inv6.als","socialMedia","BOTH","inv6",35,19,8,79,30,16,0.443038,0.633333,0.500000,0.020000,0.980000,100,
"socialMedia/both/C3gBihrC4nzGsiJxG_inv5.als","socialMedia","BOTH","inv5",15,10,8,45,17,9,0.333333,0.588235,0.888889,0.000000,1.000000,100,
"socialMedia/both/C3yf7qwhocMvQJNwm_inv5.als","socialMedia","BOTH","inv5",29,15,11,65,24,17,0.446154,0.625000,0.647059,0.000000,1.000000,100,
"socialMedia/both/C46sTjmEKFBMouShE_inv1.als","socialMedia","BOTH","inv1",43,19,16,83,30,19,0.518072,0.633333,0.842105,0.000000,1.000000,100,
"socialMedia/both/C4Ted8g6p7i35kCzv_inv7.als","socialMedia","BOTH","inv7",34,19,16,84,29,19,0.404762,0.655172,0.842105,0.852600,0.147400,100,
"socialMedia/both/C4dBtyBshYN46cZMj_inv3.als","socialMedia","BOTH","inv3",70,50,33,152,57,48,0.460526,0.877193,0.687500,0.000000,1.000000,100,
"socialMedia/both/C4vLbKrrhrAgxtSQZ_inv7.als","socialMedia","BOTH","inv7",10,7,13,55,22,12,0.181818,0.318182,1.083333,0.010000,0.990000,100,
"socialMedia/both/C56oq88Zoi5HtGETC_inv8.als","socialMedia","BOTH","inv8",29,17,10,25,14,8,1.160000,1.214286,1.250000,0.009800,0.990200,100,
"socialMedia/both/C6EnTXjXiGnpawZsj_inv3.als","socialMedia","BOTH","inv3",44,27,13,111,42,27,0.396396,0.642857,0.481481,0.019800,0.980200,100,
"socialMedia/both/C6PZAdtaAuLRuNGss_inv7.als","socialMedia","BOTH","inv7",81,48,33,158,56,44,0.512658,0.857143,0.750000,0.020000,0.980000,100,
"socialMedia/both/C75fyFnSEdCQE63rA_inv8.als","socialMedia","BOTH","inv8",32,21,11,95,39,24,0.336842,0.538462,0.458333,0.490000,0.510000,100,
"socialMedia/both/C7PHec9jKohQP9B9j_inv7.als","socialMedia","BOTH","inv7",31,29,9,91,34,20,0.340659,0.852941,0.450000,0.760000,0.240000,100,
"socialMedia/both/C8YxpayYkgHv4k9NQ_inv5.als","socialMedia","BOTH","inv5",19,8,8,50,19,9,0.380000,0.421053,0.888889,0.000000,1.000000,100,
"socialMedia/both/C8ms76QKKbxxrKAQQ_inv3.als","socialMedia","BOTH","inv3",16,8,3,62,28,14,0.258065,0.285714,0.214286,0.000000,1.000000,100,
"socialMedia/both/C8pzv8pb3qiLd5eiM_inv5.als","socialMedia","BOTH","inv5",25,17,7,26,9,7,0.961538,1.888889,1.000000,0.010000,0.990000,100,
"socialMedia/both/C944Xx6Y35bdQQGJb_inv6.als","socialMedia","BOTH","inv6",19,6,5,55,25,12,0.345455,0.240000,0.416667,0.020000,0.980000,100,
"socialMedia/both/CAAirKSNQMdqAtrBW_inv7.als","socialMedia","BOTH","inv7",35,28,24,117,37,26,0.299145,0.756757,0.923077,0.760000,0.240000,100,
"socialMedia/both/CAdpFLaaxSCwp9Ahe_inv7.als","socialMedia","BOTH","inv7",5,5,5,59,24,15,0.084746,0.208333,0.333333,0.999800,0.000200,100,
"socialMedia/both/CAgN5BuxhAg9hsxW5_inv5.als","socialMedia","BOTH","inv5",18,5,4,35,12,7,0.514286,0.416667,0.571429,0.000000,1.000000,100,
"socialMedia/both/CBRiHdasdrSkCPC6h_inv5.als","socialMedia","BOTH","inv5",18,10,8,53,19,9,0.339623,0.526316,0.888889,0.000000,1.000000,100,
"socialMedia/both/CC4HSWkPwDRfyyw4F_inv1.als","socialMedia","BOTH","inv1",57,25,11,112,42,38,0.508929,0.595238,0.289474,0.000000,1.000000,100,
"socialMedia/both/CCQACGZ2t7jP8EEZv_inv8.als","socialMedia","BOTH","inv8",29,16,9,98,33,21,0.295918,0.484848,0.428571,0.558600,0.441400,100,
"socialMedia/both/CCRoeSsne3Jsaejvk_inv3.als","socialMedia","BOTH","inv3",21,12,7,43,19,15,0.488372,0.631579,0.466667,0.003500,0.996500,100,
"socialMedia/both/CCYi8SieZPfdESB4X_inv1.als","socialMedia","BOTH","inv1",105,44,36,190,65,58,0.552632,0.676923,0.620690,0.000000,1.000000,100,
"socialMedia/both/CEEbitWTxuq9iG5L9_inv8.als","socialMedia","BOTH","inv8",58,24,17,124,44,25,0.467742,0.545455,0.680000,0.009800,0.990200,100,
"socialMedia/both/CEKSf8X5uTvL7qBxz_inv6.als","socialMedia","BOTH","inv6",48,24,16,104,40,23,0.461538,0.600000,0.695652,0.020000,0.980000,100,
"socialMedia/both/CEiM3v4phM34jfgT9_inv7.als","socialMedia","BOTH","inv7",64,24,41,182,53,44,0.351648,0.452830,0.931818,0.029700,0.970300,100,
"socialMedia/both/CEs5hSf8FEN7HBWoq_inv8.als","socialMedia","BOTH","inv8",34,20,10,98,38,26,0.346939,0.526316,0.384615,0.720000,0.280000,100,
"socialMedia/both/CEtmookXPidb5xnSn_inv3.als","socialMedia","BOTH","inv3",64,39,7,158,54,29,0.405063,0.722222,0.241379,0.020000,0.980000,100,
"socialMedia/both/CFyBde54E2sxfCj6g_inv3.als","socialMedia","BOTH","inv3",35,20,10,86,34,26,0.406977,0.588235,0.384615,0.029700,0.970300,100,
"socialMedia/both/CGJnqihMhtatwNHji_inv7.als","socialMedia","BOTH","inv7",22,18,16,66,23,17,0.333333,0.782609,0.941176,0.020000,0.980000,100,
"socialMedia/both/CH5YScR6oM8C5i7Sz_inv7.als","socialMedia","BOTH","inv7",41,16,24,106,33,26,0.386792,0.484848,0.923077,0.760000,0.240000,100,
"socialMedia/both/CHNoXGarA2BA5hKtC_inv3.als","socialMedia","BOTH","inv3",56,39,27,108,54,42,0.518519,0.722222,0.642857,0.000000,1.000000,100,
"socialMedia/both/CJtNAtCfpQwoeJxfv_inv2.als","socialMedia","BOTH","inv2",4,1,1,29,13,8,0.137931,0.076923,0.125000,0.009900,0.990100,100,
"socialMedia/both/CK7KJYZ6GCm67fewD_inv7.als","socialMedia","BOTH","inv7",60,20,30,133,40,31,0.451128,0.500000,0.967742,0.890000,0.110000,100,
"socialMedia/both/CK88is44cgh4fCrFd_inv3.als","socialMedia","BOTH","inv3",34,22,17,63,30,24,0.539683,0.733333,0.708333,0.000000,1.000000,100,
"socialMedia/both/CKX6mRmoKNGQB33d3_inv6.als","socialMedia","BOTH","inv6",27,17,8,67,29,17,0.402985,0.586207,0.470588,0.020000,0.980000,100,
"socialMedia/both/CLkvXMpg4Exr99QNd_inv7.als","socialMedia","BOTH","inv7",15,16,8,68,25,15,0.220588,0.640000,0.533333,0.760000,0.240000,100,
"socialMedia/both/CLzQgELoZhcZwH7Cf_inv7.als","socialMedia","BOTH","inv7",20,21,24,124,45,27,0.161290,0.466667,0.888889,0.030000,0.970000,100,
"socialMedia/both/CMEyKBhzB36hfKF7N_inv7.als","socialMedia","BOTH","inv7",4,5,5,58,24,15,0.068966,0.208333,0.333333,0.999800,0.000200,100,
"socialMedia/both/CMnJdqhkJ23DTyTif_inv4.als","socialMedia","BOTH","inv4",15,8,8,34,15,9,0.441176,0.533333,0.888889,0.010000,0.990000,100,
"socialMedia/both/CNWyzirpYjdfoJWHs_inv3.als","socialMedia","BOTH","inv3",37,25,21,70,37,32,0.528571,0.675676,0.656250,0.000000,1.000000,100,
"socialMedia/both/CPF2ZeYvBLEHDjwKD_inv3.als","socialMedia","BOTH","inv3",40,20,10,92,34,26,0.434783,0.588235,0.384615,0.029700,0.970300,100,
"socialMedia/both/CR84ZDRwQ77G7dqhg_inv5.als","socialMedia","BOTH","inv5",21,17,8,27,9,7,0.777778,1.888889,1.142857,0.000000,1.000000,100,
"socialMedia/both/CRPXyhPaeKNykB2xR_inv3.als","socialMedia","BOTH","inv3",18,12,7,126,45,28,0.142857,0.266667,0.250000,0.010000,0.990000,100,
"socialMedia/both/CRbpRuZdwP9YwDKNL_inv7.als","socialMedia","BOTH","inv7",16,20,46,122,45,58,0.131148,0.444444,0.793103,0.030000,0.970000,100,
"socialMedia/both/CRjghmN6fK7pP7heC_inv4.als","socialMedia","BOTH","inv4",12,5,2,52,22,14,0.230769,0.227273,0.142857,0.980000,0.020000,100,
"socialMedia/both/CRkC2dJAzPkFoarrq_inv7.als","socialMedia","BOTH","inv7",54,36,28,121,42,32,0.446281,0.857143,0.875000,0.891000,0.109000,100,
"socialMedia/both/CRnxcvYumXnTS57RC_inv4.als","socialMedia","BOTH","inv4",15,2,11,105,42,23,0.142857,0.047619,0.478261,0.000000,1.000000,100,
"socialMedia/both/CSyZHdTYWSS7ygvJ5_inv3.als","socialMedia","BOTH","inv3",19,15,10,49,22,14,0.387755,0.681818,0.714286,0.320000,0.680000,100,
"socialMedia/both/CTrBnX6mjwhcLTz6F_inv3.als","socialMedia","BOTH","inv3",16,11,7,47,23,12,0.340426,0.478261,0.583333,0.000000,1.000000,100,
"socialMedia/both/CWmhQDrQv446NKJoy_inv5.als","socialMedia","BOTH","inv5",15,10,7,47,17,9,0.319149,0.588235,0.777778,0.000000,1.000000,100,
"socialMedia/both/CXeREjEMtaJ8HhZAH_inv3.als","socialMedia","BOTH","inv3",22,14,9,45,24,13,0.488889,0.583333,0.692308,0.009900,0.990100,100,
"socialMedia/both/CYoNJzRW6Eeuzarni_inv8.als","socialMedia","BOTH","inv8",30,12,9,66,30,20,0.454545,0.400000,0.450000,0.000000,1.000000,100,
"socialMedia/both/CZLySZmakwKzy5sCc_inv5.als","socialMedia","BOTH","inv5",15,10,8,46,19,9,0.326087,0.526316,0.888889,0.000000,1.000000,100,
"socialMedia/both/CaCMd3fdSrnLQQY8Y_inv5.als","socialMedia","BOTH","inv5",22,17,6,25,9,7,0.880000,1.888889,0.857143,0.000000,1.000000,100,
"socialMedia/both/CaJqyL4MaAJxggDXh_inv6.als","socialMedia","BOTH","inv6",35,19,8,79,30,16,0.443038,0.633333,0.500000,0.020000,0.980000,100,
"socialMedia/both/CbBMWcZPzX9CqNKea_inv7.als","socialMedia","BOTH","inv7",47,28,22,105,36,24,0.447619,0.777778,0.916667,0.980000,0.020000,100,
"socialMedia/both/CbzHbJHAGdp77v8nr_inv5.als","socialMedia","BOTH","inv5",22,17,8,29,9,7,0.758621,1.888889,1.142857,0.000000,1.000000,100,
"socialMedia/both/CcDQ7Eoo9dybkonKd_inv7.als","socialMedia","BOTH","inv7",114,48,48,203,59,60,0.561576,0.813559,0.800000,0.010000,0.990000,100,
"socialMedia/both/CcnK9obGEhWBwCDtv_inv8.als","socialMedia","BOTH","inv8",43,22,8,99,38,26,0.434343,0.578947,0.307692,0.720000,0.280000,100,
"socialMedia/both/CdLubdSE5NKXTDcFF_inv7.als","socialMedia","BOTH","inv7",29,12,19,81,27,22,0.358025,0.444444,0.863636,0.030000,0.970000,100,
"socialMedia/both/CeXfaPpcRRMijrsQn_inv5.als","socialMedia","BOTH","inv5",13,10,8,48,19,9,0.270833,0.526316,0.888889,0.000000,1.000000,100,
"socialMedia/both/CgcomL25ws5uXrwx8_inv7.als","socialMedia","BOTH","inv7",27,6,34,130,49,36,0.207692,0.122449,0.944444,0.030000,0.970000,100,
"socialMedia/both/CgkhdhzLRkhNPPYYt_inv5.als","socialMedia","BOTH","inv5",16,8,7,42,16,10,0.380952,0.500000,0.700000,0.000000,1.000000,100,
"socialMedia/both/Cgso2ravBGsMrviwo_inv2.als","socialMedia","BOTH","inv2",7,2,2,28,12,7,0.250000,0.166667,0.285714,0.960300,0.039700,100,
"socialMedia/both/ChoAKG4BfcQX2vXjE_inv4.als","socialMedia","BOTH","inv4",7,1,2,58,27,15,0.120690,0.037037,0.133333,0.970000,0.030000,100,
"socialMedia/both/CiwxEaqGDA99p2HkW_inv1.als","socialMedia","BOTH","inv1",18,5,5,129,49,43,0.139535,0.102041,0.116279,0.000000,1.000000,100,
"socialMedia/both/CixKz4f8aSQrXyfr4_inv5.als","socialMedia","BOTH","inv5",15,10,6,42,17,10,0.357143,0.588235,0.600000,0.000000,1.000000,100,
"socialMedia/both/CjuRPETCWmKKYhYsT_inv7.als","socialMedia","BOTH","inv7",35,16,17,69,27,36,0.507246,0.592593,0.472222,0.020000,0.980000,100,
"socialMedia/both/CkRc8jiWxDrKWF35M_inv7.als","socialMedia","BOTH","inv7",40,31,27,115,40,29,0.347826,0.775000,0.931034,0.017100,0.982900,100,
"socialMedia/both/CmWu9nBzSvWS3XJKG_inv5.als","socialMedia","BOTH","inv5",18,11,6,50,19,9,0.360000,0.578947,0.666667,0.000000,1.000000,100,
"socialMedia/both/CmYAdyNmQu3TPrY6Q_inv7.als","socialMedia","BOTH","inv7",43,35,26,95,38,28,0.452632,0.921053,0.928571,0.690000,0.310000,100,
"socialMedia/both/CnQZehPneon4vZ7w6_inv8.als","socialMedia","BOTH","inv8",57,27,22,104,43,27,0.548077,0.627907,0.814815,0.309400,0.690600,100,
"socialMedia/both/CnvrAXjgoX6JQ4SoY_inv7.als","socialMedia","BOTH","inv7",37,16,33,154,45,36,0.240260,0.355556,0.916667,0.030000,0.970000,100,
"socialMedia/both/Coh3mwijJ8xnnuCLh_inv5.als","socialMedia","BOTH","inv5",16,10,7,47,19,9,0.340426,0.526316,0.777778,0.000000,1.000000,100,
"socialMedia/both/CqimohpuMuTtvxee3_inv7.als","socialMedia","BOTH","inv7",31,18,15,71,23,16,0.436620,0.782609,0.937500,0.010000,0.990000,100,
"socialMedia/both/CrHZiK9TapArAzSQp_inv3.als","socialMedia","BOTH","inv3",30,13,9,91,33,21,0.329670,0.393939,0.428571,0.000000,1.000000,100,
"socialMedia/both/CroeXkMBZt52tQdWj_inv5.als","socialMedia","BOTH","inv5",18,7,6,40,16,10,0.450000,0.437500,0.600000,0.000000,1.000000,100,
"socialMedia/both/CsZPkkQNXz684Gw5Y_inv5.als","socialMedia","BOTH","inv5",20,9,7,40,14,8,0.500000,0.642857,0.875000,0.000000,1.000000,100,
"socialMedia/both/CsixzpPL8CkJdy3pT_inv4.als","socialMedia","BOTH","inv4",4,2,2,69,27,15,0.057971,0.074074,0.133333,0.980000,0.020000,100,
"socialMedia/both/Csw4PXbfDSCFJZLiu_inv7.als","socialMedia","BOTH","inv7",10,2,2,61,26,17,0.163934,0.076923,0.117647,0.030000,0.970000,100,
"socialMedia/both/Ct3K8LeNcSHGp2rGN_inv5.als","socialMedia","BOTH","inv5",17,10,6,45,17,9,0.377778,0.588235,0.666667,0.000000,1.000000,100,
"socialMedia/both/CtXQM4egyAmtQpkJe_inv5.als","socialMedia","BOTH","inv5",29,14,11,69,25,17,0.420290,0.560000,0.647059,0.000000,1.000000,100,
"socialMedia/both/CuKHdjChm9ZPWMsHj_inv7.als","socialMedia","BOTH","inv7",22,19,36,169,51,38,0.130178,0.372549,0.947368,0.030000,0.970000,100,
"socialMedia/both/Cv9xHGJd9wyzxGNRy_inv3.als","socialMedia","BOTH","inv3",25,13,7,77,31,21,0.324675,0.419355,0.333333,0.009900,0.990100,100,
"socialMedia/both/Cvfiux5tzmMtNFHgE_inv7.als","socialMedia","BOTH","inv7",34,24,21,103,35,24,0.330097,0.685714,0.875000,0.980000,0.020000,100,
"socialMedia/both/Cw4ypBRp38xnCtec8_inv2.als","socialMedia","BOTH","inv2",6,1,1,31,14,8,0.193548,0.071429,0.125000,0.000300,0.999700,100,
"socialMedia/both/Cw6WBekLD4vAtyTLZ_inv4.als","socialMedia","BOTH","inv4",7,1,3,97,37,19,0.072165,0.027027,0.157895,0.980000,0.020000,100,
"socialMedia/both/CwniaPTFTXiRAbRvh_inv5.als","socialMedia","BOTH","inv5",13,10,8,50,19,9,0.260000,0.526316,0.888889,0.000000,1.000000,100,
"socialMedia/both/CyEuRALYJXF5SGhBE_inv2.als","socialMedia","BOTH","inv2",9,5,4,19,5,5,0.473684,1.000000,0.800000,0.009800,0.990200,100,
"socialMedia/both/CyjPJrYj3YdPKAKC7_inv3.als","socialMedia","BOTH","inv3",117,61,52,209,75,69,0.559809,0.813333,0.753623,0.009900,0.990100,100,
"socialMedia/both/CysPGMrrxq7YFGdBf_inv7.als","socialMedia","BOTH","inv7",68,29,33,131,40,41,0.519084,0.725000,0.804878,0.010000,0.990000,100,
"socialMedia/both/CzC4hhLhwHQ67DgiB_inv7.als","socialMedia","BOTH","inv7",35,13,23,109,33,27,0.321101,0.393939,0.851852,0.030000,0.970000,100,
"socialMedia/both/CzHqWENY5iB39PJ8G_inv1.als","socialMedia","BOTH","inv1",8,3,2,8,4,4,1.000000,0.750000,0.500000,0.000000,1.000000,100,
"socialMedia/both/D2gdf5u296NET6YNH_inv5.als","socialMedia","BOTH","inv5",19,11,4,52,21,10,0.365385,0.523810,0.400000,0.000000,1.000000,100,
"socialMedia/both/D2yQfwvHycE3fwZrz_inv7.als","socialMedia","BOTH","inv7",41,24,21,103,35,24,0.398058,0.685714,0.875000,0.999800,0.000200,100,
"socialMedia/both/D3Zjezd6PYeZ9pDte_inv4.als","socialMedia","BOTH","inv4",25,13,7,61,25,16,0.409836,0.520000,0.437500,0.009900,0.990100,100,
"socialMedia/both/D3r5LGCPHxhonDaX5_inv1.als","socialMedia","BOTH","inv1",30,14,14,67,29,27,0.447761,0.482759,0.518519,0.030000,0.970000,100,
"socialMedia/both/D3vHDCbJkFoXWuZSt_inv5.als","socialMedia","BOTH","inv5",27,16,13,70,24,16,0.385714,0.666667,0.812500,0.000000,1.000000,100,
"socialMedia/both/D4B3oPrewJ3fecJ3X_inv4.als","socialMedia","BOTH","inv4",14,4,4,53,26,15,0.264151,0.153846,0.266667,0.970000,0.030000,100,
